"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","null","audio-keyboard-response","10","2.1.1","276655","plu5d0spxvc","stimuli/Cogs 119 List 2.wav","null","","","","","","",""
"","28614","survey-text","11","2.0.0","306274","plu5d0spxvc","","{""Q0"":""hill"",""Q1"":""plain"",""Q2"":""bike"",""Q3"":""ski"",""Q4"":""goat"",""Q5"":""glacier"",""Q6"":""peak"",""Q7"":""climb"",""Q8"":""steep"",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","12","2.1.1","331486","plu5d0spxvc","stimuli/Cogs 119 List 1.wav","null","","","","","","",""
"","49077","survey-text","13","2.0.0","381569","plu5d0spxvc","","{""Q0"":""desk"",""Q1"":""swivel"",""Q2"":""rocking"",""Q3"":""bench"",""Q4"":""cushion"",""Q5"":""wood"",""Q6"":""sofa"",""Q7"":""sitting"",""Q8"":""chair"",""Q9"":""legs"",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","407838","plu5d0spxvc","stimuli/Cogs 119 List 6.wav","null","","","","","","",""
"","42802","survey-text","15","2.0.0","451648","plu5d0spxvc","","{""Q0"":""pie"",""Q1"":""tart"",""Q2"":""chocolate"",""Q3"":""heart"",""Q4"":""sour"",""Q5"":""candy"",""Q6"":""bitter"",""Q7"":""taste"",""Q8"":""nice"",""Q9"":""cake"",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","5844","html-keyboard-response","16","2.0.0","457494","plu5d0spxvc","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","5114","survey-likert","17","2.0.0","462613","plu5d0spxvc","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","3310","survey-likert","18","2.0.0","465926","plu5d0spxvc","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2235","survey-likert","19","2.0.0","468162","plu5d0spxvc","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","4764","survey-likert","20","2.0.0","472927","plu5d0spxvc","","{""Q0"":2}","recognition","Rough","critical","4","[0]","",""
"","2298","survey-likert","21","2.0.0","475226","plu5d0spxvc","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","3049","survey-likert","22","2.0.0","478277","plu5d0spxvc","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","1964","survey-likert","23","2.0.0","480243","plu5d0spxvc","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","2998","survey-likert","24","2.0.0","483243","plu5d0spxvc","","{""Q0"":2}","recognition","Calm","weakly related","5","[0]","",""
"","1814","survey-likert","25","2.0.0","485059","plu5d0spxvc","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","3097","survey-likert","26","2.0.0","488158","plu5d0spxvc","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","5650","survey-likert","27","2.0.0","493810","plu5d0spxvc","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","3946","survey-likert","28","2.0.0","497758","plu5d0spxvc","","{""Q0"":2}","recognition","Tired","studied","5","[0]","",""
"","2748","survey-likert","29","2.0.0","500509","plu5d0spxvc","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2847","survey-likert","30","2.0.0","503358","plu5d0spxvc","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","3249","survey-likert","31","2.0.0","506608","plu5d0spxvc","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","4914","survey-likert","32","2.0.0","511520","plu5d0spxvc","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","3065","survey-likert","33","2.0.0","514580","plu5d0spxvc","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2898","survey-likert","34","2.0.0","517474","plu5d0spxvc","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","3282","survey-likert","35","2.0.0","520753","plu5d0spxvc","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","1881","survey-likert","36","2.0.0","522633","plu5d0spxvc","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","2381","survey-likert","37","2.0.0","525014","plu5d0spxvc","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","3015","survey-likert","38","2.0.0","528028","plu5d0spxvc","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","2014","survey-likert","39","2.0.0","530042","plu5d0spxvc","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","1766","survey-likert","40","2.0.0","531808","plu5d0spxvc","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","1983","survey-likert","41","2.0.0","533791","plu5d0spxvc","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","2997","survey-likert","42","2.0.0","536788","plu5d0spxvc","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","6814","survey-likert","43","2.0.0","543601","plu5d0spxvc","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","1781","survey-likert","44","2.0.0","545384","plu5d0spxvc","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","3765","survey-likert","45","2.0.0","549149","plu5d0spxvc","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","2014","survey-likert","46","2.0.0","551165","plu5d0spxvc","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","3099","survey-likert","47","2.0.0","554265","plu5d0spxvc","","{""Q0"":2}","recognition","Table","studied","1","[0]","",""
"","1866","survey-likert","48","2.0.0","556132","plu5d0spxvc","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2730","survey-likert","49","2.0.0","558864","plu5d0spxvc","","{""Q0"":2}","recognition","Floor","weakly related","1","[0]","",""
"","2064","survey-likert","50","2.0.0","560930","plu5d0spxvc","","{""Q0"":2}","recognition","Chair","critical","1","[0]","",""
"","2149","survey-likert","51","2.0.0","563080","plu5d0spxvc","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","1514","survey-likert","52","2.0.0","564596","plu5d0spxvc","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","3248","survey-likert","53","2.0.0","567846","plu5d0spxvc","","{""Q0"":1}","recognition","Salty","weakly related","6","[0]","",""
"","2333","survey-likert","54","2.0.0","570179","plu5d0spxvc","","{""Q0"":2}","recognition","Sugar","studied","6","[0]","",""
"","2998","survey-likert","55","2.0.0","573179","plu5d0spxvc","","{""Q0"":0}","recognition","Door","unrelated","6","[0]","",""
"","1649","survey-likert","56","2.0.0","574830","plu5d0spxvc","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","3282","survey-likert","57","2.0.0","578113","plu5d0spxvc","","{""Q0"":2}","recognition","Sweet","critical","6","[0]","",""
"","2281","survey-likert","58","2.0.0","580396","plu5d0spxvc","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2449","survey-likert","59","2.0.0","582845","plu5d0spxvc","","{""Q0"":2}","recognition","Cherry","weakly related","6","[0]","",""
"","11329","survey-likert","60","2.0.0","594176","plu5d0spxvc","","{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":1}","","","","","[0,1,2,3,4,5]","",""
"","4361","html-keyboard-response","61","2.0.0","598537","plu5d0spxvc","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","1904","html-keyboard-response","62","2.0.0","600443","plu5d0spxvc","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","601246","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","597","html-keyboard-response","64","2.0.0","601844","plu5d0spxvc","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","602646","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1404","html-keyboard-response","66","2.0.0","604054","plu5d0spxvc","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","67","2.0.0","604856","plu5d0spxvc","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","881","html-keyboard-response","68","2.0.0","605739","plu5d0spxvc","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","69","2.0.0","606542","plu5d0spxvc","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1065","html-keyboard-response","70","2.0.0","607609","plu5d0spxvc","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","71","2.0.0","608412","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","999","html-keyboard-response","72","2.0.0","609413","plu5d0spxvc","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","73","2.0.0","610215","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1100","html-keyboard-response","74","2.0.0","611317","plu5d0spxvc","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","75","2.0.0","612119","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","692","html-keyboard-response","76","2.0.0","612813","plu5d0spxvc","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","77","2.0.0","613616","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","728","html-keyboard-response","78","2.0.0","614345","plu5d0spxvc","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1254","html-keyboard-response","79","2.0.0","615601","plu5d0spxvc","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","80","2.0.0","616403","plu5d0spxvc","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","897","html-keyboard-response","81","2.0.0","617302","plu5d0spxvc","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","618105","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","694","html-keyboard-response","83","2.0.0","618801","plu5d0spxvc","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","84","2.0.0","619604","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","769","html-keyboard-response","85","2.0.0","620374","plu5d0spxvc","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","621177","plu5d0spxvc","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","739","html-keyboard-response","87","2.0.0","621918","plu5d0spxvc","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","88","2.0.0","622720","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","834","html-keyboard-response","89","2.0.0","623555","plu5d0spxvc","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","90","2.0.0","624357","plu5d0spxvc","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1520","html-keyboard-response","91","2.0.0","625880","plu5d0spxvc","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","626683","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","892","html-keyboard-response","93","2.0.0","627576","plu5d0spxvc","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","628379","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","718","html-keyboard-response","95","2.0.0","629098","plu5d0spxvc","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","629901","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","975","html-keyboard-response","97","2.0.0","630877","plu5d0spxvc","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","631680","plu5d0spxvc","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1824","html-keyboard-response","99","2.0.0","633507","plu5d0spxvc","
      <h2>Game Results</h2>
      <p>Accuracy: 72%</p>
      <p>Average RT: 996 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","66535","survey-text","100","2.0.0","700054","plu5d0spxvc","","{""Q0"":""terms association"",""Q1"":""kept wanting to add the word that was related to all the words "",""Q2"":""moderately challenging"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
