"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","null","audio-keyboard-response","10","2.1.1","269459","pcby9slx9h4","stimuli/Cogs 119 List 3.wav","null","","","","","","",""
"","25230","survey-text","11","2.0.0","295694","pcby9slx9h4","","{""Q0"":""injection"",""Q1"":""syringe"",""Q2"":""claw"",""Q3"":""knitting"",""Q4"":""thorn"",""Q5"":""needle"",""Q6"":""eye"",""Q7"":""thimble"",""Q8"":""thread"",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","12","2.1.1","321816","pcby9slx9h4","stimuli/Cogs 119 List 1.wav","null","","","","","","",""
"","20934","survey-text","13","2.0.0","343756","pcby9slx9h4","","{""Q0"":""bench"",""Q1"":""sit"",""Q2"":""stool"",""Q3"":""rocking"",""Q4"":""bench"",""Q5"":""table"",""Q6"":""chair"",""Q7"":""legs"",""Q8"":""sit"",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","369639","pcby9slx9h4","stimuli/Cogs 119 List 6.wav","null","","","","","","",""
"","28520","survey-text","15","2.0.0","399165","pcby9slx9h4","","{""Q0"":""heart"",""Q1"":""cake"",""Q2"":""tart"",""Q3"":""pie"",""Q4"":""sour"",""Q5"":""candy"",""Q6"":""good"",""Q7"":""nice"",""Q8"":""tooth"",""Q9"":""sugar"",""Q10"":""honey"",""Q11"":""soda"",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","20541","html-keyboard-response","16","2.0.0","419707","pcby9slx9h4","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   ","f","","","","","","",""
"","4429","survey-likert","17","2.0.0","424140","pcby9slx9h4","","{""Q0"":0}","recognition","Hike","weakly related","2","[0]","",""
"","1728","survey-likert","18","2.0.0","425869","pcby9slx9h4","","{""Q0"":0}","recognition","Peak","studied","2","[0]","",""
"","1686","survey-likert","19","2.0.0","427557","pcby9slx9h4","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","1467","survey-likert","20","2.0.0","429025","pcby9slx9h4","","{""Q0"":0}","recognition","Snow","weakly related","2","[0]","",""
"","2326","survey-likert","21","2.0.0","431352","pcby9slx9h4","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","1729","survey-likert","22","2.0.0","433082","pcby9slx9h4","","{""Q0"":2}","recognition","Mountain","critical","2","[0]","",""
"","2167","survey-likert","23","2.0.0","435251","pcby9slx9h4","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","1687","survey-likert","24","2.0.0","436939","pcby9slx9h4","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2104","survey-likert","25","2.0.0","439044","pcby9slx9h4","","{""Q0"":2}","recognition","Rough","critical","4","[0]","",""
"","1892","survey-likert","26","2.0.0","440938","pcby9slx9h4","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","1703","survey-likert","27","2.0.0","442642","pcby9slx9h4","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","4095","survey-likert","28","2.0.0","446737","pcby9slx9h4","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","1779","survey-likert","29","2.0.0","448518","pcby9slx9h4","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","1932","survey-likert","30","2.0.0","450451","pcby9slx9h4","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","1704","survey-likert","31","2.0.0","452156","pcby9slx9h4","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1801","survey-likert","32","2.0.0","453959","pcby9slx9h4","","{""Q0"":2}","recognition","Sleep","critical","5","[0]","",""
"","1810","survey-likert","33","2.0.0","455770","pcby9slx9h4","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","1362","survey-likert","34","2.0.0","457132","pcby9slx9h4","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","1730","survey-likert","35","2.0.0","458863","pcby9slx9h4","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","1818","survey-likert","36","2.0.0","460682","pcby9slx9h4","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","2823","survey-likert","37","2.0.0","463506","pcby9slx9h4","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","2126","survey-likert","38","2.0.0","465634","pcby9slx9h4","","{""Q0"":2}","recognition","Splinter","weakly related","3","[0]","",""
"","2114","survey-likert","39","2.0.0","467749","pcby9slx9h4","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","2788","survey-likert","40","2.0.0","470538","pcby9slx9h4","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","1704","survey-likert","41","2.0.0","472243","pcby9slx9h4","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2251","survey-likert","42","2.0.0","474495","pcby9slx9h4","","{""Q0"":0}","recognition","Stitch","weakly related","3","[0]","",""
"","1598","survey-likert","43","2.0.0","476094","pcby9slx9h4","","{""Q0"":2}","recognition","Pin","studied","3","[0]","",""
"","1786","survey-likert","44","2.0.0","477881","pcby9slx9h4","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","1966","survey-likert","45","2.0.0","479848","pcby9slx9h4","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","3776","survey-likert","46","2.0.0","483626","pcby9slx9h4","","{""Q0"":1}","recognition","Cushion","weakly related","1","[0]","",""
"","7583","survey-likert","47","2.0.0","491210","pcby9slx9h4","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","2204","survey-likert","48","2.0.0","493415","pcby9slx9h4","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","3032","survey-likert","49","2.0.0","496449","pcby9slx9h4","","{""Q0"":0}","recognition","Couch","studied","1","[0]","",""
"","5694","survey-likert","50","2.0.0","502144","pcby9slx9h4","","{""Q0"":2}","recognition","Floor","weakly related","1","[0]","",""
"","1436","survey-likert","51","2.0.0","503582","pcby9slx9h4","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","1988","survey-likert","52","2.0.0","505571","pcby9slx9h4","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","1361","survey-likert","53","2.0.0","506934","pcby9slx9h4","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2863","survey-likert","54","2.0.0","509798","pcby9slx9h4","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","2185","survey-likert","55","2.0.0","511984","pcby9slx9h4","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2374","survey-likert","56","2.0.0","514359","pcby9slx9h4","","{""Q0"":1}","recognition","Salty","weakly related","6","[0]","",""
"","1712","survey-likert","57","2.0.0","516073","pcby9slx9h4","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","1665","survey-likert","58","2.0.0","517738","pcby9slx9h4","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","1574","survey-likert","59","2.0.0","519313","pcby9slx9h4","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","11363","survey-likert","60","2.0.0","530678","pcby9slx9h4","","{""Q0"":0,""Q1"":1,""Q2"":0,""Q3"":1,""Q4"":1,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","2625","html-keyboard-response","61","2.0.0","533305","pcby9slx9h4","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","1534","html-keyboard-response","62","2.0.0","534841","pcby9slx9h4","<h1>Pin</h1>","n","speed_game","Pin","","","","s","false"
"","null","html-keyboard-response","63","2.0.0","535643","pcby9slx9h4","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1316","html-keyboard-response","64","2.0.0","536961","pcby9slx9h4","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","537763","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","996","html-keyboard-response","66","2.0.0","538761","pcby9slx9h4","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","539565","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","852","html-keyboard-response","68","2.0.0","540418","pcby9slx9h4","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","69","2.0.0","541221","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","709","html-keyboard-response","70","2.0.0","541932","pcby9slx9h4","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1080","html-keyboard-response","71","2.0.0","543013","pcby9slx9h4","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","72","2.0.0","543816","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","743","html-keyboard-response","73","2.0.0","544561","pcby9slx9h4","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","545364","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","629","html-keyboard-response","75","2.0.0","545994","pcby9slx9h4","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","76","2.0.0","546797","pcby9slx9h4","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","692","html-keyboard-response","77","2.0.0","547491","pcby9slx9h4","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","78","2.0.0","548293","pcby9slx9h4","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1106","html-keyboard-response","79","2.0.0","549401","pcby9slx9h4","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","550204","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","726","html-keyboard-response","81","2.0.0","550931","pcby9slx9h4","<h1>Couch</h1>","n","speed_game","Couch","","","","s","false"
"","null","html-keyboard-response","82","2.0.0","551734","pcby9slx9h4","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","671","html-keyboard-response","83","2.0.0","552407","pcby9slx9h4","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","84","2.0.0","553209","pcby9slx9h4","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","716","html-keyboard-response","85","2.0.0","553926","pcby9slx9h4","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","554729","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1100","html-keyboard-response","87","2.0.0","555831","pcby9slx9h4","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","88","2.0.0","556633","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1514","html-keyboard-response","89","2.0.0","558149","pcby9slx9h4","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","558951","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1310","html-keyboard-response","91","2.0.0","560263","pcby9slx9h4","<h1>Peak</h1>","n","speed_game","Peak","","","","s","false"
"","null","html-keyboard-response","92","2.0.0","561066","pcby9slx9h4","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","975","html-keyboard-response","93","2.0.0","562043","pcby9slx9h4","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","562846","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","696","html-keyboard-response","95","2.0.0","563543","pcby9slx9h4","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","96","2.0.0","564346","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","837","html-keyboard-response","97","2.0.0","565184","pcby9slx9h4","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","98","2.0.0","565987","pcby9slx9h4","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2480","html-keyboard-response","99","2.0.0","568470","pcby9slx9h4","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 972 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","64578","survey-text","100","2.0.0","633065","pcby9slx9h4","","{""Q0"":""recalling a list of words and their related ones (theme of lists)"",""Q1"":""like i was forgetting things"",""Q2"":""moderately challenging, because i would remember one word i found interesting then forget all the ones i was trying to remember before"",""Q3"":""no"",""Q4"":""no, yay us""}","","","","","","",""
