"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","14953","survey-text","15","2.0.0","375130","p4hcmyo9422","","{""Q0"":""Table"",""Q1"":""Stool"",""Q2"":""Sitting"",""Q3"":""Bench"",""Q4"":""Rocking"",""Q5"":"""",""Q6"":"""",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","4234","html-keyboard-response","16","2.0.0","379366","p4hcmyo9422","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   ","j","","","","","","",""
"","4693","survey-likert","17","2.0.0","384064","p4hcmyo9422","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","2646","survey-likert","18","2.0.0","386712","p4hcmyo9422","","{""Q0"":1}","recognition","Coma","weakly related","5","[0]","",""
"","2714","survey-likert","19","2.0.0","389429","p4hcmyo9422","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2332","survey-likert","20","2.0.0","391763","p4hcmyo9422","","{""Q0"":2}","recognition","Tired","studied","5","[0]","",""
"","3780","survey-likert","21","2.0.0","395546","p4hcmyo9422","","{""Q0"":2}","recognition","Bed","studied","5","[0]","",""
"","3164","survey-likert","22","2.0.0","398712","p4hcmyo9422","","{""Q0"":1}","recognition","Calm","weakly related","5","[0]","",""
"","2963","survey-likert","23","2.0.0","401678","p4hcmyo9422","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","5649","survey-likert","24","2.0.0","407329","p4hcmyo9422","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","2499","survey-likert","25","2.0.0","409830","p4hcmyo9422","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","1613","survey-likert","26","2.0.0","411446","p4hcmyo9422","","{""Q0"":3}","recognition","Snow","weakly related","2","[0]","",""
"","1998","survey-likert","27","2.0.0","413446","p4hcmyo9422","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","1879","survey-likert","28","2.0.0","415327","p4hcmyo9422","","{""Q0"":2}","recognition","Peak","studied","2","[0]","",""
"","3082","survey-likert","29","2.0.0","418411","p4hcmyo9422","","{""Q0"":1}","recognition","Hike","weakly related","2","[0]","",""
"","1600","survey-likert","30","2.0.0","420013","p4hcmyo9422","","{""Q0"":2}","recognition","Car","unrelated","2","[0]","",""
"","2164","survey-likert","31","2.0.0","422179","p4hcmyo9422","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","3082","survey-likert","32","2.0.0","425263","p4hcmyo9422","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","1964","survey-likert","33","2.0.0","427230","p4hcmyo9422","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","2298","survey-likert","34","2.0.0","429530","p4hcmyo9422","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","2597","survey-likert","35","2.0.0","432130","p4hcmyo9422","","{""Q0"":2}","recognition","Splinter","weakly related","3","[0]","",""
"","2581","survey-likert","36","2.0.0","434713","p4hcmyo9422","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2980","survey-likert","37","2.0.0","437696","p4hcmyo9422","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","5265","survey-likert","38","2.0.0","442963","p4hcmyo9422","","{""Q0"":1}","recognition","Needle","critical","3","[0]","",""
"","2647","survey-likert","39","2.0.0","445613","p4hcmyo9422","","{""Q0"":2}","recognition","Salty","weakly related","6","[0]","",""
"","2781","survey-likert","40","2.0.0","448396","p4hcmyo9422","","{""Q0"":1}","recognition","Cherry","weakly related","6","[0]","",""
"","2882","survey-likert","41","2.0.0","451280","p4hcmyo9422","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","1631","survey-likert","42","2.0.0","452913","p4hcmyo9422","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","2414","survey-likert","43","2.0.0","455329","p4hcmyo9422","","{""Q0"":2}","recognition","Sweet","critical","6","[0]","",""
"","1949","survey-likert","44","2.0.0","457279","p4hcmyo9422","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2897","survey-likert","45","2.0.0","460179","p4hcmyo9422","","{""Q0"":2}","recognition","Sugar","studied","6","[0]","",""
"","3965","survey-likert","46","2.0.0","464146","p4hcmyo9422","","{""Q0"":1}","recognition","Chalk","weakly related","4","[0]","",""
"","2014","survey-likert","47","2.0.0","466163","p4hcmyo9422","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","2299","survey-likert","48","2.0.0","468463","p4hcmyo9422","","{""Q0"":1}","recognition","Smooth","studied","4","[0]","",""
"","1397","survey-likert","49","2.0.0","469862","p4hcmyo9422","","{""Q0"":2}","recognition","Spike","weakly related","4","[0]","",""
"","3632","survey-likert","50","2.0.0","473496","p4hcmyo9422","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","2331","survey-likert","51","2.0.0","475829","p4hcmyo9422","","{""Q0"":1}","recognition","Key","unrelated","4","[0]","",""
"","1796","survey-likert","52","2.0.0","477628","p4hcmyo9422","","{""Q0"":2}","recognition","Touch","studied","4","[0]","",""
"","2950","survey-likert","53","2.0.0","480579","p4hcmyo9422","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","3548","survey-likert","54","2.0.0","484129","p4hcmyo9422","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","2132","survey-likert","55","2.0.0","486264","p4hcmyo9422","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","1596","survey-likert","56","2.0.0","487862","p4hcmyo9422","","{""Q0"":2}","recognition","Floor","weakly related","1","[0]","",""
"","2116","survey-likert","57","2.0.0","489980","p4hcmyo9422","","{""Q0"":1}","recognition","Shoe","unrelated","1","[0]","",""
"","3646","survey-likert","58","2.0.0","493628","p4hcmyo9422","","{""Q0"":2}","recognition","Couch","studied","1","[0]","",""
"","2116","survey-likert","59","2.0.0","495746","p4hcmyo9422","","{""Q0"":1}","recognition","Cushion","weakly related","1","[0]","",""
"","19182","survey-likert","60","2.0.0","514931","p4hcmyo9422","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","7936","html-keyboard-response","61","2.0.0","522868","p4hcmyo9422","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","n","","","","","","",""
"","891","html-keyboard-response","62","2.0.0","523761","p4hcmyo9422","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","524565","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","591","html-keyboard-response","64","2.0.0","525157","p4hcmyo9422","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","65","2.0.0","525961","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","721","html-keyboard-response","66","2.0.0","526684","p4hcmyo9422","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1051","html-keyboard-response","67","2.0.0","527737","p4hcmyo9422","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","68","2.0.0","528541","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","748","html-keyboard-response","69","2.0.0","529291","p4hcmyo9422","<h1>Bed</h1>","n","speed_game","Bed","","","","s","false"
"","null","html-keyboard-response","70","2.0.0","530095","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","783","html-keyboard-response","71","2.0.0","530879","p4hcmyo9422","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","72","2.0.0","531682","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1253","html-keyboard-response","73","2.0.0","532937","p4hcmyo9422","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","74","2.0.0","533740","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1410","html-keyboard-response","75","2.0.0","535151","p4hcmyo9422","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","76","2.0.0","535955","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","656","html-keyboard-response","77","2.0.0","536613","p4hcmyo9422","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","78","2.0.0","537416","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","795","html-keyboard-response","79","2.0.0","538212","p4hcmyo9422","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","539014","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","530","html-keyboard-response","81","2.0.0","539546","p4hcmyo9422","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","540349","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","816","html-keyboard-response","83","2.0.0","541166","p4hcmyo9422","<h1>Smooth</h1>","n","speed_game","Smooth","","","","s","false"
"","null","html-keyboard-response","84","2.0.0","541969","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","665","html-keyboard-response","85","2.0.0","542636","p4hcmyo9422","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","543440","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","482","html-keyboard-response","87","2.0.0","543923","p4hcmyo9422","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","88","2.0.0","544727","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","735","html-keyboard-response","89","2.0.0","545464","p4hcmyo9422","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","90","2.0.0","546266","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","555","html-keyboard-response","91","2.0.0","546824","p4hcmyo9422","<h1>Tired</h1>","n","speed_game","Tired","","","","s","false"
"","null","html-keyboard-response","92","2.0.0","547626","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","141","html-keyboard-response","93","2.0.0","547769","p4hcmyo9422","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","548572","p4hcmyo9422","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","31","html-keyboard-response","95","2.0.0","548605","p4hcmyo9422","<h1>Pin</h1>","n","speed_game","Pin","","","","s","false"
"","null","html-keyboard-response","96","2.0.0","549409","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","287","html-keyboard-response","97","2.0.0","549698","p4hcmyo9422","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","98","2.0.0","550501","p4hcmyo9422","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","257","html-keyboard-response","99","2.0.0","550761","p4hcmyo9422","
      <h2>Game Results</h2>
      <p>Accuracy: 44%</p>
      <p>Average RT: 690 ms</p>
      <p>Press any key to continue.</p>
    ","n","","","","","","",""
"","47825","survey-text","100","2.0.0","598598","p4hcmyo9422","","{""Q0"":""I helped create the experiment sadly I know what it's about"",""Q1"":""Felt like fun though :)"",""Q2"":""Honestly memorizing that much is always difficult"",""Q3"":""One word said \""click Definitely new\"""",""Q4"":""nope""}","","","","","","",""
