"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","2415","survey-likert","20","2.0.0","610129","pcpe2s6p8bw","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2010","survey-likert","21","2.0.0","612141","pcpe2s6p8bw","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","3082","survey-likert","22","2.0.0","615224","pcpe2s6p8bw","","{""Q0"":2}","recognition","Cushion","weakly related","1","[0]","",""
"","3299","survey-likert","23","2.0.0","618525","pcpe2s6p8bw","","{""Q0"":2}","recognition","Chair","critical","1","[0]","",""
"","9930","survey-likert","24","2.0.0","628458","pcpe2s6p8bw","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","4798","survey-likert","25","2.0.0","633258","pcpe2s6p8bw","","{""Q0"":0}","recognition","Sour","studied","6","[0]","",""
"","2915","survey-likert","26","2.0.0","636174","pcpe2s6p8bw","","{""Q0"":1}","recognition","Cherry","weakly related","6","[0]","",""
"","6368","survey-likert","27","2.0.0","642544","pcpe2s6p8bw","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","2493","survey-likert","28","2.0.0","645041","pcpe2s6p8bw","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","3416","survey-likert","29","2.0.0","648460","pcpe2s6p8bw","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2732","survey-likert","30","2.0.0","651195","pcpe2s6p8bw","","{""Q0"":1}","recognition","Sugar","studied","6","[0]","",""
"","5910","survey-likert","31","2.0.0","657108","pcpe2s6p8bw","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","2885","survey-likert","32","2.0.0","659995","pcpe2s6p8bw","","{""Q0"":1}","recognition","Stitch","weakly related","3","[0]","",""
"","2544","survey-likert","33","2.0.0","662541","pcpe2s6p8bw","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","5835","survey-likert","34","2.0.0","668379","pcpe2s6p8bw","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","3926","survey-likert","35","2.0.0","672308","pcpe2s6p8bw","","{""Q0"":1}","recognition","Stop","unrelated","3","[0]","",""
"","6183","survey-likert","36","2.0.0","678492","pcpe2s6p8bw","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","3464","survey-likert","37","2.0.0","681957","pcpe2s6p8bw","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","2884","survey-likert","38","2.0.0","684844","pcpe2s6p8bw","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","2032","survey-likert","39","2.0.0","686879","pcpe2s6p8bw","","{""Q0"":2}","recognition","Rough","critical","4","[0]","",""
"","2429","survey-likert","40","2.0.0","689311","pcpe2s6p8bw","","{""Q0"":1}","recognition","Touch","studied","4","[0]","",""
"","3846","survey-likert","41","2.0.0","693160","pcpe2s6p8bw","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2963","survey-likert","42","2.0.0","696127","pcpe2s6p8bw","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","5781","survey-likert","43","2.0.0","701911","pcpe2s6p8bw","","{""Q0"":0}","recognition","Spike","weakly related","4","[0]","",""
"","2730","survey-likert","44","2.0.0","704644","pcpe2s6p8bw","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","2749","survey-likert","45","2.0.0","707395","pcpe2s6p8bw","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","2745","survey-likert","46","2.0.0","710144","pcpe2s6p8bw","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","2346","survey-likert","47","2.0.0","712493","pcpe2s6p8bw","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","4610","survey-likert","48","2.0.0","717107","pcpe2s6p8bw","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","2953","survey-likert","49","2.0.0","720062","pcpe2s6p8bw","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","4142","survey-likert","50","2.0.0","724207","pcpe2s6p8bw","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","1801","survey-likert","51","2.0.0","726010","pcpe2s6p8bw","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2093","survey-likert","52","2.0.0","728107","pcpe2s6p8bw","","{""Q0"":3}","recognition","Mountain","critical","2","[0]","",""
"","1648","survey-likert","53","2.0.0","729758","pcpe2s6p8bw","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","6853","survey-likert","54","2.0.0","736612","pcpe2s6p8bw","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","3745","survey-likert","55","2.0.0","740359","pcpe2s6p8bw","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","3430","survey-likert","56","2.0.0","743791","pcpe2s6p8bw","","{""Q0"":1}","recognition","Car","unrelated","2","[0]","",""
"","3285","survey-likert","57","2.0.0","747078","pcpe2s6p8bw","","{""Q0"":2}","recognition","Hike","weakly related","2","[0]","",""
"","3812","survey-likert","58","2.0.0","750893","pcpe2s6p8bw","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","4848","survey-likert","59","2.0.0","755744","pcpe2s6p8bw","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","24860","survey-likert","60","2.0.0","780607","pcpe2s6p8bw","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","8447","html-keyboard-response","61","2.0.0","789056","pcpe2s6p8bw","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","n","","","","","","",""
"","1207","html-keyboard-response","62","2.0.0","790265","pcpe2s6p8bw","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","791068","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1402","html-keyboard-response","64","2.0.0","792473","pcpe2s6p8bw","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1020","html-keyboard-response","65","2.0.0","793496","pcpe2s6p8bw","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","66","2.0.0","794300","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1636","html-keyboard-response","67","2.0.0","795938","pcpe2s6p8bw","<h1>Touch</h1>","s","speed_game","Touch","","","","s","true"
"","null","html-keyboard-response","68","2.0.0","796742","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","830","html-keyboard-response","69","2.0.0","797575","pcpe2s6p8bw","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","70","2.0.0","798378","pcpe2s6p8bw","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","873","html-keyboard-response","71","2.0.0","799253","pcpe2s6p8bw","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","72","2.0.0","800056","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2386","html-keyboard-response","73","2.0.0","802444","pcpe2s6p8bw","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","803248","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","694","html-keyboard-response","75","2.0.0","803945","pcpe2s6p8bw","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","76","2.0.0","804749","pcpe2s6p8bw","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","4095","html-keyboard-response","77","2.0.0","808846","pcpe2s6p8bw","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","78","2.0.0","809649","pcpe2s6p8bw","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","893","html-keyboard-response","79","2.0.0","810545","pcpe2s6p8bw","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","811349","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","857","html-keyboard-response","81","2.0.0","812209","pcpe2s6p8bw","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","813012","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","692","html-keyboard-response","83","2.0.0","813706","pcpe2s6p8bw","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","814509","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","942","html-keyboard-response","85","2.0.0","815454","pcpe2s6p8bw","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","816257","pcpe2s6p8bw","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","911","html-keyboard-response","87","2.0.0","817171","pcpe2s6p8bw","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","88","2.0.0","817974","pcpe2s6p8bw","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","900","html-keyboard-response","89","2.0.0","818876","pcpe2s6p8bw","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","819679","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","765","html-keyboard-response","91","2.0.0","820446","pcpe2s6p8bw","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","821248","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1026","html-keyboard-response","93","2.0.0","822277","pcpe2s6p8bw","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","823079","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","764","html-keyboard-response","95","2.0.0","823846","pcpe2s6p8bw","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","824648","pcpe2s6p8bw","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","788","html-keyboard-response","97","2.0.0","825438","pcpe2s6p8bw","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","98","2.0.0","826242","pcpe2s6p8bw","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","3751","html-keyboard-response","99","2.0.0","829997","pcpe2s6p8bw","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 1182 ms</p>
      <p>Press any key to continue.</p>
    ","n","","","","","","",""
"","52616","survey-text","100","2.0.0","882630","pcpe2s6p8bw","","{""Q0"":""maybe something about word association and fake memories"",""Q1"":""normal?"",""Q2"":""easy/moderately easy"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
