"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","74665","survey-text","11","2.0.0","401704","p53z6t4hk1n","","{""Q0"":""nap"",""Q1"":""peace"",""Q2"":""drowsy"",""Q3"":""snore"",""Q4"":""snooze"",""Q5"":""bed"",""Q6"":""rest"",""Q7"":""slumber"",""Q8"":""cover"",""Q9"":""peace"",""Q10"":""awake"",""Q11"":""tired"",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","12","2.1.1","427253","p53z6t4hk1n","stimuli/Cogs 119 List 1.wav","null","","","","","","",""
"","51790","survey-text","13","2.0.0","480047","p53z6t4hk1n","","{""Q0"":""table"",""Q1"":""chair"",""Q2"":""stool"",""Q3"":""sitting"",""Q4"":""couch"",""Q5"":""recline"",""Q6"":""rocking"",""Q7"":""cushion"",""Q8"":""spindle"",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","505790","p53z6t4hk1n","stimuli/Cogs 119 List 2.wav","null","","","","","","",""
"","48945","survey-text","15","2.0.0","555740","p53z6t4hk1n","","{""Q0"":""ranger "",""Q1"":""steep "",""Q2"":""ski"",""Q3"":""goat "",""Q4"":""glacier "",""Q5"":""peak"",""Q6"":""valley"",""Q7"":""hill"",""Q8"":""molehill"",""Q9"":""climber"",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","7136","html-keyboard-response","16","2.0.0","562877","p53z6t4hk1n","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","4805","survey-likert","17","2.0.0","567685","p53z6t4hk1n","","{""Q0"":1}","recognition","Stop","unrelated","3","[0]","",""
"","1802","survey-likert","18","2.0.0","569488","p53z6t4hk1n","","{""Q0"":1}","recognition","Fast","unrelated","3","[0]","",""
"","2402","survey-likert","19","2.0.0","571892","p53z6t4hk1n","","{""Q0"":0}","recognition","Splinter","weakly related","3","[0]","",""
"","1988","survey-likert","20","2.0.0","573881","p53z6t4hk1n","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","1909","survey-likert","21","2.0.0","575792","p53z6t4hk1n","","{""Q0"":2}","recognition","Pin","studied","3","[0]","",""
"","1644","survey-likert","22","2.0.0","577437","p53z6t4hk1n","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","1680","survey-likert","23","2.0.0","579118","p53z6t4hk1n","","{""Q0"":1}","recognition","Stitch","weakly related","3","[0]","",""
"","2562","survey-likert","24","2.0.0","581681","p53z6t4hk1n","","{""Q0"":1}","recognition","Touch","studied","4","[0]","",""
"","1875","survey-likert","25","2.0.0","583558","p53z6t4hk1n","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","2007","survey-likert","26","2.0.0","585565","p53z6t4hk1n","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","2074","survey-likert","27","2.0.0","587640","p53z6t4hk1n","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","1470","survey-likert","28","2.0.0","589111","p53z6t4hk1n","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","1637","survey-likert","29","2.0.0","590749","p53z6t4hk1n","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","1917","survey-likert","30","2.0.0","592668","p53z6t4hk1n","","{""Q0"":1}","recognition","Key","unrelated","4","[0]","",""
"","1811","survey-likert","31","2.0.0","594480","p53z6t4hk1n","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","2195","survey-likert","32","2.0.0","596676","p53z6t4hk1n","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","2107","survey-likert","33","2.0.0","598785","p53z6t4hk1n","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","1434","survey-likert","34","2.0.0","600220","p53z6t4hk1n","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","1583","survey-likert","35","2.0.0","601804","p53z6t4hk1n","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","1957","survey-likert","36","2.0.0","603762","p53z6t4hk1n","","{""Q0"":2}","recognition","Sugar","studied","6","[0]","",""
"","1334","survey-likert","37","2.0.0","605097","p53z6t4hk1n","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","1932","survey-likert","38","2.0.0","607031","p53z6t4hk1n","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","1997","survey-likert","39","2.0.0","609029","p53z6t4hk1n","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","1938","survey-likert","40","2.0.0","610968","p53z6t4hk1n","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","2002","survey-likert","41","2.0.0","612971","p53z6t4hk1n","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2614","survey-likert","42","2.0.0","615586","p53z6t4hk1n","","{""Q0"":1}","recognition","Sleep","critical","5","[0]","",""
"","1687","survey-likert","43","2.0.0","617275","p53z6t4hk1n","","{""Q0"":1}","recognition","Fish","unrelated","5","[0]","",""
"","1709","survey-likert","44","2.0.0","618984","p53z6t4hk1n","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1706","survey-likert","45","2.0.0","620692","p53z6t4hk1n","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","1666","survey-likert","46","2.0.0","622359","p53z6t4hk1n","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","1616","survey-likert","47","2.0.0","623975","p53z6t4hk1n","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","1164","survey-likert","48","2.0.0","625140","p53z6t4hk1n","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","1718","survey-likert","49","2.0.0","626860","p53z6t4hk1n","","{""Q0"":0}","recognition","Floor","weakly related","1","[0]","",""
"","2442","survey-likert","50","2.0.0","629303","p53z6t4hk1n","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","1432","survey-likert","51","2.0.0","630736","p53z6t4hk1n","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","3351","survey-likert","52","2.0.0","634088","p53z6t4hk1n","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","1788","survey-likert","53","2.0.0","635878","p53z6t4hk1n","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","3081","survey-likert","54","2.0.0","638960","p53z6t4hk1n","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","2062","survey-likert","55","2.0.0","641024","p53z6t4hk1n","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","4134","survey-likert","56","2.0.0","645159","p53z6t4hk1n","","{""Q0"":1}","recognition","Car","unrelated","2","[0]","",""
"","1479","survey-likert","57","2.0.0","646638","p53z6t4hk1n","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","1748","survey-likert","58","2.0.0","648388","p53z6t4hk1n","","{""Q0"":2}","recognition","Hike","weakly related","2","[0]","",""
"","2154","survey-likert","59","2.0.0","650543","p53z6t4hk1n","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","13008","survey-likert","60","2.0.0","663553","p53z6t4hk1n","","{""Q0"":0,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":1,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","73706","html-keyboard-response","61","2.0.0","737262","p53z6t4hk1n","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","5229","html-keyboard-response","62","2.0.0","742493","p53z6t4hk1n","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","743296","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","804","html-keyboard-response","64","2.0.0","744101","p53z6t4hk1n","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","65","2.0.0","744904","p53z6t4hk1n","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","715","html-keyboard-response","66","2.0.0","745621","p53z6t4hk1n","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","944","html-keyboard-response","67","2.0.0","746567","p53z6t4hk1n","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","68","2.0.0","747370","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","826","html-keyboard-response","69","2.0.0","748197","p53z6t4hk1n","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","70","2.0.0","749000","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","656","html-keyboard-response","71","2.0.0","749658","p53z6t4hk1n","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","72","2.0.0","750461","p53z6t4hk1n","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1018","html-keyboard-response","73","2.0.0","751480","p53z6t4hk1n","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","752283","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","626","html-keyboard-response","75","2.0.0","752911","p53z6t4hk1n","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","76","2.0.0","753713","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","668","html-keyboard-response","77","2.0.0","754383","p53z6t4hk1n","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","78","2.0.0","755187","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1588","html-keyboard-response","79","2.0.0","756777","p53z6t4hk1n","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","80","2.0.0","757579","p53z6t4hk1n","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","703","html-keyboard-response","81","2.0.0","758284","p53z6t4hk1n","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","82","2.0.0","759087","p53z6t4hk1n","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1698","html-keyboard-response","83","2.0.0","760786","p53z6t4hk1n","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","84","2.0.0","761589","p53z6t4hk1n","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1213","html-keyboard-response","85","2.0.0","762804","p53z6t4hk1n","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","763606","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","808","html-keyboard-response","87","2.0.0","764416","p53z6t4hk1n","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","88","2.0.0","765219","p53z6t4hk1n","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","558","html-keyboard-response","89","2.0.0","765779","p53z6t4hk1n","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","766581","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1313","html-keyboard-response","91","2.0.0","767896","p53z6t4hk1n","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","768699","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","677","html-keyboard-response","93","2.0.0","769377","p53z6t4hk1n","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","770178","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1665","html-keyboard-response","95","2.0.0","771845","p53z6t4hk1n","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","772649","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","638","html-keyboard-response","97","2.0.0","773289","p53z6t4hk1n","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","774091","p53z6t4hk1n","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2391","html-keyboard-response","99","2.0.0","776485","p53z6t4hk1n","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 1202 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","61076","survey-text","100","2.0.0","837580","p53z6t4hk1n","","{""Q0"":""false recall"",""Q1"":""a little overwhelmed with the amount of words to memorize, but it wasn't too bad "",""Q2"":""moderately challenging: I thought I would do better than I thought..."",""Q3"":""no "",""Q4"":""n/a""}","","","","","","",""
