"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","null","audio-keyboard-response","10","2.1.1","222164","pw5xo7r2rrb","stimuli/Cogs 119 List 4.wav","null","","","","","","",""
"","32799","survey-text","11","2.0.0","255969","pw5xo7r2rrb","","{""Q0"":""ground"",""Q1"":""gravel"",""Q2"":""board"",""Q3"":""road"",""Q4"":""riders"",""Q5"":""rough"",""Q6"":""ready"",""Q7"":""sandpaper"",""Q8"":""sand"",""Q9"":""smooth"",""Q10"":""bumpy"",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","12","2.1.1","281342","pw5xo7r2rrb","stimuli/Cogs 119 List 3.wav","null","","","","","","",""
"","30968","survey-text","13","2.0.0","313314","pw5xo7r2rrb","","{""Q0"":""knitting"",""Q1"":""eye"",""Q2"":""pin"",""Q3"":""prick"",""Q4"":""sewing"",""Q5"":""injection"",""Q6"":""cloth"",""Q7"":""point"",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","338988","pw5xo7r2rrb","stimuli/Cogs 119 List 1.wav","null","","","","","","",""
"","28484","survey-text","15","2.0.0","368477","pw5xo7r2rrb","","{""Q0"":""sit"",""Q1"":""stitting"",""Q2"":""rocking"",""Q3"":""bench"",""Q4"":""couch"",""Q5"":""recliner"",""Q6"":""legs"",""Q7"":""seat"",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","5418","html-keyboard-response","16","2.0.0","373896","pw5xo7r2rrb","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","2872","survey-likert","17","2.0.0","376771","pw5xo7r2rrb","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","1944","survey-likert","18","2.0.0","378717","pw5xo7r2rrb","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","3727","survey-likert","19","2.0.0","382446","pw5xo7r2rrb","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","2373","survey-likert","20","2.0.0","384821","pw5xo7r2rrb","","{""Q0"":1}","recognition","Calm","weakly related","5","[0]","",""
"","4294","survey-likert","21","2.0.0","389116","pw5xo7r2rrb","","{""Q0"":2}","recognition","Tired","studied","5","[0]","",""
"","5124","survey-likert","22","2.0.0","394241","pw5xo7r2rrb","","{""Q0"":2}","recognition","Bed","studied","5","[0]","",""
"","1969","survey-likert","23","2.0.0","396212","pw5xo7r2rrb","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","1794","survey-likert","24","2.0.0","398009","pw5xo7r2rrb","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","3302","survey-likert","25","2.0.0","401312","pw5xo7r2rrb","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","2086","survey-likert","26","2.0.0","403400","pw5xo7r2rrb","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2556","survey-likert","27","2.0.0","405958","pw5xo7r2rrb","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2258","survey-likert","28","2.0.0","408217","pw5xo7r2rrb","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","2227","survey-likert","29","2.0.0","410445","pw5xo7r2rrb","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","3223","survey-likert","30","2.0.0","413671","pw5xo7r2rrb","","{""Q0"":1}","recognition","Cherry","weakly related","6","[0]","",""
"","2073","survey-likert","31","2.0.0","415746","pw5xo7r2rrb","","{""Q0"":2}","recognition","Mountain","critical","2","[0]","",""
"","2140","survey-likert","32","2.0.0","417887","pw5xo7r2rrb","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","1657","survey-likert","33","2.0.0","419546","pw5xo7r2rrb","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","2514","survey-likert","34","2.0.0","422062","pw5xo7r2rrb","","{""Q0"":1}","recognition","Car","unrelated","2","[0]","",""
"","1582","survey-likert","35","2.0.0","423645","pw5xo7r2rrb","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","1911","survey-likert","36","2.0.0","425558","pw5xo7r2rrb","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","1544","survey-likert","37","2.0.0","427104","pw5xo7r2rrb","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","3452","survey-likert","38","2.0.0","430558","pw5xo7r2rrb","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","3502","survey-likert","39","2.0.0","434062","pw5xo7r2rrb","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","2090","survey-likert","40","2.0.0","436153","pw5xo7r2rrb","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","2637","survey-likert","41","2.0.0","438791","pw5xo7r2rrb","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2532","survey-likert","42","2.0.0","441324","pw5xo7r2rrb","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","2040","survey-likert","43","2.0.0","443366","pw5xo7r2rrb","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","1486","survey-likert","44","2.0.0","444854","pw5xo7r2rrb","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","1661","survey-likert","45","2.0.0","446516","pw5xo7r2rrb","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2411","survey-likert","46","2.0.0","448929","pw5xo7r2rrb","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","3962","survey-likert","47","2.0.0","452892","pw5xo7r2rrb","","{""Q0"":1}","recognition","Stitch","weakly related","3","[0]","",""
"","2472","survey-likert","48","2.0.0","455366","pw5xo7r2rrb","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2141","survey-likert","49","2.0.0","457509","pw5xo7r2rrb","","{""Q0"":1}","recognition","Fast","unrelated","3","[0]","",""
"","1885","survey-likert","50","2.0.0","459395","pw5xo7r2rrb","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","3907","survey-likert","51","2.0.0","463304","pw5xo7r2rrb","","{""Q0"":0}","recognition","Splinter","weakly related","3","[0]","",""
"","2231","survey-likert","52","2.0.0","465537","pw5xo7r2rrb","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","1744","survey-likert","53","2.0.0","467282","pw5xo7r2rrb","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","1907","survey-likert","54","2.0.0","469191","pw5xo7r2rrb","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","4786","survey-likert","55","2.0.0","473979","pw5xo7r2rrb","","{""Q0"":0}","recognition","Floor","weakly related","1","[0]","",""
"","1606","survey-likert","56","2.0.0","475586","pw5xo7r2rrb","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","1653","survey-likert","57","2.0.0","477241","pw5xo7r2rrb","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2744","survey-likert","58","2.0.0","479987","pw5xo7r2rrb","","{""Q0"":2}","recognition","Cushion","weakly related","1","[0]","",""
"","2273","survey-likert","59","2.0.0","482262","pw5xo7r2rrb","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","10452","survey-likert","60","2.0.0","492716","pw5xo7r2rrb","","{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","6199","html-keyboard-response","61","2.0.0","498917","pw5xo7r2rrb","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","2015","html-keyboard-response","62","2.0.0","500933","pw5xo7r2rrb","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","63","2.0.0","501736","pw5xo7r2rrb","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","792","html-keyboard-response","64","2.0.0","502529","pw5xo7r2rrb","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","503331","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1032","html-keyboard-response","66","2.0.0","504364","pw5xo7r2rrb","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","505166","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","616","html-keyboard-response","68","2.0.0","505783","pw5xo7r2rrb","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","506586","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","917","html-keyboard-response","70","2.0.0","507504","pw5xo7r2rrb","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","830","html-keyboard-response","71","2.0.0","508335","pw5xo7r2rrb","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","72","2.0.0","509138","pw5xo7r2rrb","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","750","html-keyboard-response","73","2.0.0","509889","pw5xo7r2rrb","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","510692","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","613","html-keyboard-response","75","2.0.0","511305","pw5xo7r2rrb","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","76","2.0.0","512108","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2191","html-keyboard-response","77","2.0.0","514299","pw5xo7r2rrb","<h1>Bed</h1>","n","speed_game","Bed","","","","s","false"
"","null","html-keyboard-response","78","2.0.0","515102","pw5xo7r2rrb","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","716","html-keyboard-response","79","2.0.0","515819","pw5xo7r2rrb","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","516621","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","678","html-keyboard-response","81","2.0.0","517300","pw5xo7r2rrb","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","82","2.0.0","518102","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","813","html-keyboard-response","83","2.0.0","518916","pw5xo7r2rrb","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","519719","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","3086","html-keyboard-response","85","2.0.0","522806","pw5xo7r2rrb","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","523608","pw5xo7r2rrb","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","716","html-keyboard-response","87","2.0.0","524325","pw5xo7r2rrb","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","88","2.0.0","525127","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1734","html-keyboard-response","89","2.0.0","526863","pw5xo7r2rrb","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","527666","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","949","html-keyboard-response","91","2.0.0","528616","pw5xo7r2rrb","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","92","2.0.0","529418","pw5xo7r2rrb","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2255","html-keyboard-response","93","2.0.0","531674","pw5xo7r2rrb","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","532477","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1405","html-keyboard-response","95","2.0.0","533883","pw5xo7r2rrb","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","96","2.0.0","534686","pw5xo7r2rrb","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","917","html-keyboard-response","97","2.0.0","535604","pw5xo7r2rrb","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","536406","pw5xo7r2rrb","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1652","html-keyboard-response","99","2.0.0","538060","pw5xo7r2rrb","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 1228 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","49315","survey-text","100","2.0.0","587382","pw5xo7r2rrb","","{""Q0"":""if semantically related words make you think you heard another semantically related word"",""Q1"":""fine"",""Q2"":""the free recall was easier than the prompted recall"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
