"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","null","audio-keyboard-response","12","2.1.1","277151","p24767oe8gg","stimuli/Cogs 119 List 4.wav","null","","","","","","",""
"","19432","survey-text","13","2.0.0","297590","p24767oe8gg","","{""Q0"":""grounds"",""Q1"":""gravel"",""Q2"":""sand"",""Q3"":""boards"",""Q4"":""riders"",""Q5"":""rough"",""Q6"":"""",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","323442","p24767oe8gg","stimuli/Cogs 119 List 6.wav","null","","","","","","",""
"","20016","survey-text","15","2.0.0","344472","p24767oe8gg","","{""Q0"":""heart"",""Q1"":""tart"",""Q2"":""cake"",""Q3"":""pie"",""Q4"":""sour"",""Q5"":""candy"",""Q6"":"""",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","8311","html-keyboard-response","16","2.0.0","352786","p24767oe8gg","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","5844","survey-likert","17","2.0.0","358634","p24767oe8gg","","{""Q0"":2}","recognition","Needle","critical","3","[0]","",""
"","2366","survey-likert","18","2.0.0","361002","p24767oe8gg","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","2538","survey-likert","19","2.0.0","363542","p24767oe8gg","","{""Q0"":2}","recognition","Thread","studied","3","[0]","",""
"","2583","survey-likert","20","2.0.0","366129","p24767oe8gg","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","2758","survey-likert","21","2.0.0","368889","p24767oe8gg","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","2564","survey-likert","22","2.0.0","371456","p24767oe8gg","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","3260","survey-likert","23","2.0.0","374719","p24767oe8gg","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","2831","survey-likert","24","2.0.0","377552","p24767oe8gg","","{""Q0"":2}","recognition","Sleep","critical","5","[0]","",""
"","2292","survey-likert","25","2.0.0","379847","p24767oe8gg","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","3232","survey-likert","26","2.0.0","383081","p24767oe8gg","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","6377","survey-likert","27","2.0.0","389461","p24767oe8gg","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","2367","survey-likert","28","2.0.0","391830","p24767oe8gg","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2008","survey-likert","29","2.0.0","393840","p24767oe8gg","","{""Q0"":2}","recognition","Tired","studied","5","[0]","",""
"","2411","survey-likert","30","2.0.0","396254","p24767oe8gg","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2803","survey-likert","31","2.0.0","399060","p24767oe8gg","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","2368","survey-likert","32","2.0.0","401431","p24767oe8gg","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2041","survey-likert","33","2.0.0","403474","p24767oe8gg","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","2882","survey-likert","34","2.0.0","406360","p24767oe8gg","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","2079","survey-likert","35","2.0.0","408441","p24767oe8gg","","{""Q0"":2}","recognition","Chair","critical","1","[0]","",""
"","2060","survey-likert","36","2.0.0","410504","p24767oe8gg","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","2513","survey-likert","37","2.0.0","413020","p24767oe8gg","","{""Q0"":1}","recognition","Cushion","weakly related","1","[0]","",""
"","2538","survey-likert","38","2.0.0","415560","p24767oe8gg","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2193","survey-likert","39","2.0.0","417756","p24767oe8gg","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","3189","survey-likert","40","2.0.0","420948","p24767oe8gg","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","2221","survey-likert","41","2.0.0","423171","p24767oe8gg","","{""Q0"":2}","recognition","Snow","weakly related","2","[0]","",""
"","4350","survey-likert","42","2.0.0","427524","p24767oe8gg","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","2194","survey-likert","43","2.0.0","429721","p24767oe8gg","","{""Q0"":1}","recognition","Hike","weakly related","2","[0]","",""
"","2449","survey-likert","44","2.0.0","432172","p24767oe8gg","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","2303","survey-likert","45","2.0.0","434478","p24767oe8gg","","{""Q0"":2}","recognition","Mountain","critical","2","[0]","",""
"","2291","survey-likert","46","2.0.0","436772","p24767oe8gg","","{""Q0"":1}","recognition","Key","unrelated","4","[0]","",""
"","2739","survey-likert","47","2.0.0","439514","p24767oe8gg","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","4156","survey-likert","48","2.0.0","443672","p24767oe8gg","","{""Q0"":1}","recognition","Smooth","studied","4","[0]","",""
"","2323","survey-likert","49","2.0.0","445998","p24767oe8gg","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","3156","survey-likert","50","2.0.0","449157","p24767oe8gg","","{""Q0"":1}","recognition","Touch","studied","4","[0]","",""
"","3582","survey-likert","51","2.0.0","452742","p24767oe8gg","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","2769","survey-likert","52","2.0.0","455514","p24767oe8gg","","{""Q0"":1}","recognition","Chalk","weakly related","4","[0]","",""
"","4066","survey-likert","53","2.0.0","459583","p24767oe8gg","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","3593","survey-likert","54","2.0.0","463178","p24767oe8gg","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","2531","survey-likert","55","2.0.0","465711","p24767oe8gg","","{""Q0"":1}","recognition","Sugar","studied","6","[0]","",""
"","2660","survey-likert","56","2.0.0","468374","p24767oe8gg","","{""Q0"":1}","recognition","Cherry","weakly related","6","[0]","",""
"","2330","survey-likert","57","2.0.0","470707","p24767oe8gg","","{""Q0"":2}","recognition","Sweet","critical","6","[0]","",""
"","2140","survey-likert","58","2.0.0","472850","p24767oe8gg","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2695","survey-likert","59","2.0.0","475548","p24767oe8gg","","{""Q0"":1}","recognition","Ghost","unrelated","6","[0]","",""
"","22315","survey-likert","60","2.0.0","497866","p24767oe8gg","","{""Q0"":1,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":1,""Q5"":1}","","","","","[0,1,2,3,4,5]","",""
"","5661","html-keyboard-response","61","2.0.0","503529","p24767oe8gg","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","1130","html-keyboard-response","62","2.0.0","504660","p24767oe8gg","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","63","2.0.0","505464","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1272","html-keyboard-response","64","2.0.0","506738","p24767oe8gg","<h1>Couch</h1>","n","speed_game","Couch","","","","s","false"
"","null","html-keyboard-response","65","2.0.0","507540","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1143","html-keyboard-response","66","2.0.0","508685","p24767oe8gg","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","509488","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","700","html-keyboard-response","68","2.0.0","510190","p24767oe8gg","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","510993","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","812","html-keyboard-response","70","2.0.0","511807","p24767oe8gg","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","71","2.0.0","512609","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1168","html-keyboard-response","72","2.0.0","513779","p24767oe8gg","<h1>Tired</h1>","n","speed_game","Tired","","","","s","false"
"","null","html-keyboard-response","73","2.0.0","514584","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","800","html-keyboard-response","74","2.0.0","515386","p24767oe8gg","<h1>Smooth</h1>","n","speed_game","Smooth","","","","s","false"
"","null","html-keyboard-response","75","2.0.0","516188","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","690","html-keyboard-response","76","2.0.0","516880","p24767oe8gg","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","77","2.0.0","517683","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","731","html-keyboard-response","78","2.0.0","518416","p24767oe8gg","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1049","html-keyboard-response","79","2.0.0","519466","p24767oe8gg","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","80","2.0.0","520269","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1117","html-keyboard-response","81","2.0.0","521388","p24767oe8gg","<h1>Sugar</h1>","n","speed_game","Sugar","","","","s","false"
"","null","html-keyboard-response","82","2.0.0","522191","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","718","html-keyboard-response","83","2.0.0","522911","p24767oe8gg","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","523714","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","545","html-keyboard-response","85","2.0.0","524261","p24767oe8gg","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","525064","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","790","html-keyboard-response","87","2.0.0","525857","p24767oe8gg","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","88","2.0.0","526660","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","565","html-keyboard-response","89","2.0.0","527227","p24767oe8gg","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","528029","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","581","html-keyboard-response","91","2.0.0","528612","p24767oe8gg","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","529414","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","730","html-keyboard-response","93","2.0.0","530145","p24767oe8gg","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","94","2.0.0","530947","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","848","html-keyboard-response","95","2.0.0","531798","p24767oe8gg","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","96","2.0.0","532600","p24767oe8gg","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","658","html-keyboard-response","97","2.0.0","533259","p24767oe8gg","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","98","2.0.0","534061","p24767oe8gg","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2227","html-keyboard-response","99","2.0.0","536290","p24767oe8gg","
      <h2>Game Results</h2>
      <p>Accuracy: 50%</p>
      <p>Average RT: 851 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","37357","survey-text","100","2.0.0","573716","p24767oe8gg","","{""Q0"":""Well made"",""Q1"":""My brain felt jumbled, like I couldn't remember everything"",""Q2"":""easy"",""Q3"":""No"",""Q4"":""N/A""}","","","","","","",""
