"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","10450","survey-text","13","2.0.0","327367","psalelbuf8s","","{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":"""",""Q5"":"""",""Q6"":"""",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","353017","psalelbuf8s","stimuli/Cogs 119 List 5.wav","null","","","","","","",""
"","2986","survey-text","15","2.0.0","357020","psalelbuf8s","","{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":"""",""Q5"":"""",""Q6"":"""",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","2241","html-keyboard-response","16","2.0.0","359262","psalelbuf8s","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","3924","survey-likert","17","2.0.0","363191","psalelbuf8s","","{""Q0"":3}","recognition","Salty","weakly related","6","[0]","",""
"","2588","survey-likert","18","2.0.0","365783","psalelbuf8s","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2408","survey-likert","19","2.0.0","368194","psalelbuf8s","","{""Q0"":2}","recognition","Ghost","unrelated","6","[0]","",""
"","2833","survey-likert","20","2.0.0","371031","psalelbuf8s","","{""Q0"":2}","recognition","Sweet","critical","6","[0]","",""
"","67408","survey-likert","21","2.0.0","438443","psalelbuf8s","","{""Q0"":3}","recognition","Door","unrelated","6","[0]","",""
"","1816","survey-likert","22","2.0.0","440262","psalelbuf8s","","{""Q0"":3}","recognition","Cherry","weakly related","6","[0]","",""
"","2384","survey-likert","23","2.0.0","442649","psalelbuf8s","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","1839","survey-likert","24","2.0.0","444491","psalelbuf8s","","{""Q0"":3}","recognition","Project","unrelated","4","[0]","",""
"","1295","survey-likert","25","2.0.0","445789","psalelbuf8s","","{""Q0"":3}","recognition","Key","unrelated","4","[0]","",""
"","2151","survey-likert","26","2.0.0","447944","psalelbuf8s","","{""Q0"":3}","recognition","Spike","weakly related","4","[0]","",""
"","1200","survey-likert","27","2.0.0","449145","psalelbuf8s","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","2234","survey-likert","28","2.0.0","451384","psalelbuf8s","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","1284","survey-likert","29","2.0.0","452670","psalelbuf8s","","{""Q0"":3}","recognition","Touch","studied","4","[0]","",""
"","1269","survey-likert","30","2.0.0","453943","psalelbuf8s","","{""Q0"":3}","recognition","Chalk","weakly related","4","[0]","",""
"","1325","survey-likert","31","2.0.0","455271","psalelbuf8s","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","2417","survey-likert","32","2.0.0","457691","psalelbuf8s","","{""Q0"":3}","recognition","Stitch","weakly related","3","[0]","",""
"","2897","survey-likert","33","2.0.0","460591","psalelbuf8s","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2758","survey-likert","34","2.0.0","463353","psalelbuf8s","","{""Q0"":3}","recognition","Splinter","weakly related","3","[0]","",""
"","2052","survey-likert","35","2.0.0","465409","psalelbuf8s","","{""Q0"":3}","recognition","Fast","unrelated","3","[0]","",""
"","2764","survey-likert","36","2.0.0","468176","psalelbuf8s","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","4947","survey-likert","37","2.0.0","473126","psalelbuf8s","","{""Q0"":3}","recognition","Stop","unrelated","3","[0]","",""
"","2447","survey-likert","38","2.0.0","475577","psalelbuf8s","","{""Q0"":3}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","1266","survey-likert","39","2.0.0","476847","psalelbuf8s","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","1200","survey-likert","40","2.0.0","478050","psalelbuf8s","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","1262","survey-likert","41","2.0.0","479315","psalelbuf8s","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","1258","survey-likert","42","2.0.0","480576","psalelbuf8s","","{""Q0"":3}","recognition","Shoe","unrelated","1","[0]","",""
"","1313","survey-likert","43","2.0.0","481892","psalelbuf8s","","{""Q0"":3}","recognition","Floor","weakly related","1","[0]","",""
"","1451","survey-likert","44","2.0.0","483346","psalelbuf8s","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","2469","survey-likert","45","2.0.0","485818","psalelbuf8s","","{""Q0"":3}","recognition","Ball","unrelated","1","[0]","",""
"","1316","survey-likert","46","2.0.0","487138","psalelbuf8s","","{""Q0"":3}","recognition","Car","unrelated","2","[0]","",""
"","1678","survey-likert","47","2.0.0","488819","psalelbuf8s","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","1356","survey-likert","48","2.0.0","490178","psalelbuf8s","","{""Q0"":3}","recognition","Mountain","critical","2","[0]","",""
"","1681","survey-likert","49","2.0.0","491863","psalelbuf8s","","{""Q0"":3}","recognition","Snow","weakly related","2","[0]","",""
"","1760","survey-likert","50","2.0.0","493626","psalelbuf8s","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","1439","survey-likert","51","2.0.0","495069","psalelbuf8s","","{""Q0"":3}","recognition","Draw","unrelated","2","[0]","",""
"","1265","survey-likert","52","2.0.0","496336","psalelbuf8s","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","8782","survey-likert","53","2.0.0","505121","psalelbuf8s","","{""Q0"":3}","recognition","Coma","weakly related","5","[0]","",""
"","1383","survey-likert","54","2.0.0","506507","psalelbuf8s","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1432","survey-likert","55","2.0.0","507942","psalelbuf8s","","{""Q0"":3}","recognition","Calm","weakly related","5","[0]","",""
"","1239","survey-likert","56","2.0.0","509184","psalelbuf8s","","{""Q0"":3}","recognition","Chess","unrelated","5","[0]","",""
"","1115","survey-likert","57","2.0.0","510302","psalelbuf8s","","{""Q0"":3}","recognition","Fish","unrelated","5","[0]","",""
"","1073","survey-likert","58","2.0.0","511379","psalelbuf8s","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","1130","survey-likert","59","2.0.0","512512","psalelbuf8s","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","9943","survey-likert","60","2.0.0","522460","psalelbuf8s","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","3149","html-keyboard-response","61","2.0.0","525610","psalelbuf8s","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","882","html-keyboard-response","62","2.0.0","526494","psalelbuf8s","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","527295","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","263","html-keyboard-response","64","2.0.0","527559","psalelbuf8s","<h1>Peak</h1>","n","speed_game","Peak","","","","s","false"
"","null","html-keyboard-response","65","2.0.0","528361","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","274","html-keyboard-response","66","2.0.0","528635","psalelbuf8s","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","529437","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","288","html-keyboard-response","68","2.0.0","529726","psalelbuf8s","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","530527","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","217","html-keyboard-response","70","2.0.0","530745","psalelbuf8s","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","71","2.0.0","531547","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1173","html-keyboard-response","72","2.0.0","532720","psalelbuf8s","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","73","2.0.0","533522","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","364","html-keyboard-response","74","2.0.0","533887","psalelbuf8s","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","75","2.0.0","534689","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","140","html-keyboard-response","76","2.0.0","534830","psalelbuf8s","<h1>Table</h1>","n","speed_game","Table","","","","s","false"
"","null","html-keyboard-response","77","2.0.0","535632","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","178","html-keyboard-response","78","2.0.0","535811","psalelbuf8s","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","79","2.0.0","536621","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","138","html-keyboard-response","80","2.0.0","536760","psalelbuf8s","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","81","2.0.0","537562","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","85","html-keyboard-response","82","2.0.0","537648","psalelbuf8s","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","83","2.0.0","538448","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","522","html-keyboard-response","84","2.0.0","538971","psalelbuf8s","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","85","2.0.0","539773","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","392","html-keyboard-response","86","2.0.0","540166","psalelbuf8s","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","87","2.0.0","540967","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2","html-keyboard-response","88","2.0.0","540970","psalelbuf8s","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","89","2.0.0","541772","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","133","html-keyboard-response","90","2.0.0","541906","psalelbuf8s","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1060","html-keyboard-response","91","2.0.0","542967","psalelbuf8s","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","543770","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","77","html-keyboard-response","93","2.0.0","543848","psalelbuf8s","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","94","2.0.0","544650","psalelbuf8s","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","237","html-keyboard-response","95","2.0.0","544889","psalelbuf8s","<h1>Sour</h1>","n","speed_game","Sour","","","","s","false"
"","null","html-keyboard-response","96","2.0.0","545691","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","229","html-keyboard-response","97","2.0.0","545920","psalelbuf8s","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","98","2.0.0","546728","psalelbuf8s","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2","html-keyboard-response","99","2.0.0","546731","psalelbuf8s","
      <h2>Game Results</h2>
      <p>Accuracy: 61%</p>
      <p>Average RT: 362 ms</p>
      <p>Press any key to continue.</p>
    ","n","","","","","","",""
"","29360","survey-text","100","2.0.0","576098","psalelbuf8s","","{""Q0"":""word recall ability"",""Q1"":""overwhelmed"",""Q2"":""extremely difficult, memory recall from audio is hard"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
