"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","1566","survey-likert","41","2.0.0","475268","ppsv70gnnqr","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","2765","survey-likert","42","2.0.0","478034","ppsv70gnnqr","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","2032","survey-likert","43","2.0.0","480068","ppsv70gnnqr","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","2349","survey-likert","44","2.0.0","482418","ppsv70gnnqr","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","1999","survey-likert","45","2.0.0","484418","ppsv70gnnqr","","{""Q0"":1}","recognition","Salty","weakly related","6","[0]","",""
"","3198","survey-likert","46","2.0.0","487618","ppsv70gnnqr","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2166","survey-likert","47","2.0.0","489784","ppsv70gnnqr","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","1532","survey-likert","48","2.0.0","491317","ppsv70gnnqr","","{""Q0"":3}","recognition","Cherry","weakly related","6","[0]","",""
"","1749","survey-likert","49","2.0.0","493068","ppsv70gnnqr","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","1382","survey-likert","50","2.0.0","494451","ppsv70gnnqr","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","1882","survey-likert","51","2.0.0","496334","ppsv70gnnqr","","{""Q0"":2}","recognition","Door","unrelated","6","[0]","",""
"","2599","survey-likert","52","2.0.0","498935","ppsv70gnnqr","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","1665","survey-likert","53","2.0.0","500601","ppsv70gnnqr","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","2348","survey-likert","54","2.0.0","502951","ppsv70gnnqr","","{""Q0"":2}","recognition","Pin","studied","3","[0]","",""
"","2182","survey-likert","55","2.0.0","505134","ppsv70gnnqr","","{""Q0"":1}","recognition","Stitch","weakly related","3","[0]","",""
"","1649","survey-likert","56","2.0.0","506784","ppsv70gnnqr","","{""Q0"":2}","recognition","Needle","critical","3","[0]","",""
"","2349","survey-likert","57","2.0.0","509134","ppsv70gnnqr","","{""Q0"":1}","recognition","Stop","unrelated","3","[0]","",""
"","2049","survey-likert","58","2.0.0","511184","ppsv70gnnqr","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","1882","survey-likert","59","2.0.0","513068","ppsv70gnnqr","","{""Q0"":2}","recognition","Fast","unrelated","3","[0]","",""
"","22663","survey-likert","60","2.0.0","535735","ppsv70gnnqr","","{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","12551","html-keyboard-response","61","2.0.0","548287","ppsv70gnnqr","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","Enter","","","","","","",""
"","1203","html-keyboard-response","62","2.0.0","549492","ppsv70gnnqr","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","63","2.0.0","550296","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1981","html-keyboard-response","64","2.0.0","552278","ppsv70gnnqr","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","553081","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","756","html-keyboard-response","66","2.0.0","553838","ppsv70gnnqr","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","554642","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","881","html-keyboard-response","68","2.0.0","555525","ppsv70gnnqr","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1618","html-keyboard-response","69","2.0.0","557145","ppsv70gnnqr","<h1>Pin</h1>","n","speed_game","Pin","","","","s","false"
"","null","html-keyboard-response","70","2.0.0","557949","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1367","html-keyboard-response","71","2.0.0","559317","ppsv70gnnqr","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","72","2.0.0","560120","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","696","html-keyboard-response","73","2.0.0","560817","ppsv70gnnqr","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","74","2.0.0","561620","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1271","html-keyboard-response","75","2.0.0","562894","ppsv70gnnqr","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","76","2.0.0","563697","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","3134","html-keyboard-response","77","2.0.0","566834","ppsv70gnnqr","<h1>Bed</h1>","n","speed_game","Bed","","","","s","false"
"","null","html-keyboard-response","78","2.0.0","567637","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","925","html-keyboard-response","79","2.0.0","568564","ppsv70gnnqr","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","569368","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","774","html-keyboard-response","81","2.0.0","570143","ppsv70gnnqr","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","82","2.0.0","570947","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1339","html-keyboard-response","83","2.0.0","572289","ppsv70gnnqr","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","84","2.0.0","573092","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1058","html-keyboard-response","85","2.0.0","574153","ppsv70gnnqr","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","574956","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1018","html-keyboard-response","87","2.0.0","575976","ppsv70gnnqr","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","88","2.0.0","576778","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1060","html-keyboard-response","89","2.0.0","577840","ppsv70gnnqr","<h1>Table</h1>","n","speed_game","Table","","","","s","false"
"","null","html-keyboard-response","90","2.0.0","578642","ppsv70gnnqr","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","852","html-keyboard-response","91","2.0.0","579495","ppsv70gnnqr","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","580297","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","689","html-keyboard-response","93","2.0.0","580987","ppsv70gnnqr","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","581789","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","791","html-keyboard-response","95","2.0.0","582582","ppsv70gnnqr","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","583385","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","826","html-keyboard-response","97","2.0.0","584211","ppsv70gnnqr","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","585014","ppsv70gnnqr","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1978","html-keyboard-response","99","2.0.0","586995","ppsv70gnnqr","
      <h2>Game Results</h2>
      <p>Accuracy: 44%</p>
      <p>Average RT: 1187 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","36127","survey-text","100","2.0.0","623159","ppsv70gnnqr","","{""Q0"":""testing memory?"",""Q1"":""i felt bad about my memory"",""Q2"":""they weere okay"",""Q3"":""no issues"",""Q4"":""no""}","","","","","","",""
