"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","3332","survey-likert","26","2.0.0","346070","pfqx7d4vv71","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2147","survey-likert","27","2.0.0","348219","pfqx7d4vv71","","{""Q0"":0}","recognition","Tired","studied","5","[0]","",""
"","2582","survey-likert","28","2.0.0","350803","pfqx7d4vv71","","{""Q0"":1}","recognition","Chess","unrelated","5","[0]","",""
"","3497","survey-likert","29","2.0.0","354303","pfqx7d4vv71","","{""Q0"":1}","recognition","Fish","unrelated","5","[0]","",""
"","2398","survey-likert","30","2.0.0","356703","pfqx7d4vv71","","{""Q0"":0}","recognition","Sleep","critical","5","[0]","",""
"","2298","survey-likert","31","2.0.0","359003","pfqx7d4vv71","","{""Q0"":2}","recognition","Calm","weakly related","5","[0]","",""
"","2314","survey-likert","32","2.0.0","361319","pfqx7d4vv71","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","12665","survey-likert","33","2.0.0","373986","pfqx7d4vv71","","{""Q0"":2}","recognition","Floor","weakly related","1","[0]","",""
"","2632","survey-likert","34","2.0.0","376620","pfqx7d4vv71","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2097","survey-likert","35","2.0.0","378719","pfqx7d4vv71","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","2098","survey-likert","36","2.0.0","380819","pfqx7d4vv71","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","2333","survey-likert","37","2.0.0","383154","pfqx7d4vv71","","{""Q0"":2}","recognition","Cushion","weakly related","1","[0]","",""
"","2916","survey-likert","38","2.0.0","386071","pfqx7d4vv71","","{""Q0"":1}","recognition","Shoe","unrelated","1","[0]","",""
"","1931","survey-likert","39","2.0.0","388004","pfqx7d4vv71","","{""Q0"":1}","recognition","Touch","studied","4","[0]","",""
"","4082","survey-likert","40","2.0.0","392088","pfqx7d4vv71","","{""Q0"":1}","recognition","Project","unrelated","4","[0]","",""
"","4698","survey-likert","41","2.0.0","396787","pfqx7d4vv71","","{""Q0"":1}","recognition","Chalk","weakly related","4","[0]","",""
"","3665","survey-likert","42","2.0.0","400454","pfqx7d4vv71","","{""Q0"":1}","recognition","Key","unrelated","4","[0]","",""
"","1948","survey-likert","43","2.0.0","402404","pfqx7d4vv71","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","2232","survey-likert","44","2.0.0","404637","pfqx7d4vv71","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","1898","survey-likert","45","2.0.0","406537","pfqx7d4vv71","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","5598","survey-likert","46","2.0.0","412137","pfqx7d4vv71","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2199","survey-likert","47","2.0.0","414338","pfqx7d4vv71","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","2932","survey-likert","48","2.0.0","417271","pfqx7d4vv71","","{""Q0"":2}","recognition","Cherry","weakly related","6","[0]","",""
"","3231","survey-likert","49","2.0.0","420504","pfqx7d4vv71","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","2198","survey-likert","50","2.0.0","422704","pfqx7d4vv71","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2431","survey-likert","51","2.0.0","425138","pfqx7d4vv71","","{""Q0"":1}","recognition","Sugar","studied","6","[0]","",""
"","2315","survey-likert","52","2.0.0","427454","pfqx7d4vv71","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","2448","survey-likert","53","2.0.0","429904","pfqx7d4vv71","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","2215","survey-likert","54","2.0.0","432121","pfqx7d4vv71","","{""Q0"":1}","recognition","Mountain","critical","2","[0]","",""
"","11665","survey-likert","55","2.0.0","443788","pfqx7d4vv71","","{""Q0"":2}","recognition","Draw","unrelated","2","[0]","",""
"","3465","survey-likert","56","2.0.0","447255","pfqx7d4vv71","","{""Q0"":2}","recognition","Snow","weakly related","2","[0]","",""
"","2248","survey-likert","57","2.0.0","449504","pfqx7d4vv71","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","3782","survey-likert","58","2.0.0","453288","pfqx7d4vv71","","{""Q0"":1}","recognition","Car","unrelated","2","[0]","",""
"","2048","survey-likert","59","2.0.0","455338","pfqx7d4vv71","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","10265","survey-likert","60","2.0.0","465605","pfqx7d4vv71","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":1,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","6516","html-keyboard-response","61","2.0.0","472123","pfqx7d4vv71","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","Enter","","","","","","",""
"","1213","html-keyboard-response","62","2.0.0","473338","pfqx7d4vv71","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","474141","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1396","html-keyboard-response","64","2.0.0","475538","pfqx7d4vv71","<h1>Peak</h1>","n","speed_game","Peak","","","","s","false"
"","null","html-keyboard-response","65","2.0.0","476341","pfqx7d4vv71","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","990","html-keyboard-response","66","2.0.0","477333","pfqx7d4vv71","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","478134","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1026","html-keyboard-response","68","2.0.0","479161","pfqx7d4vv71","<h1>Sugar</h1>","n","speed_game","Sugar","","","","s","false"
"","null","html-keyboard-response","69","2.0.0","479964","pfqx7d4vv71","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","989","html-keyboard-response","70","2.0.0","480954","pfqx7d4vv71","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1251","html-keyboard-response","71","2.0.0","482207","pfqx7d4vv71","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","72","2.0.0","483009","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1187","html-keyboard-response","73","2.0.0","484197","pfqx7d4vv71","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","74","2.0.0","484999","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1212","html-keyboard-response","75","2.0.0","486213","pfqx7d4vv71","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","76","2.0.0","487015","pfqx7d4vv71","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","855","html-keyboard-response","77","2.0.0","487871","pfqx7d4vv71","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","78","2.0.0","488674","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","799","html-keyboard-response","79","2.0.0","489474","pfqx7d4vv71","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","490277","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","685","html-keyboard-response","81","2.0.0","490963","pfqx7d4vv71","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","491765","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","853","html-keyboard-response","83","2.0.0","492620","pfqx7d4vv71","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","84","2.0.0","493422","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1547","html-keyboard-response","85","2.0.0","494970","pfqx7d4vv71","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","495773","pfqx7d4vv71","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","823","html-keyboard-response","87","2.0.0","496597","pfqx7d4vv71","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","88","2.0.0","497400","pfqx7d4vv71","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","3004","html-keyboard-response","89","2.0.0","500405","pfqx7d4vv71","<h1>Tired</h1>","n","speed_game","Tired","","","","s","false"
"","null","html-keyboard-response","90","2.0.0","501207","pfqx7d4vv71","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1245","html-keyboard-response","91","2.0.0","502454","pfqx7d4vv71","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","503256","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1275","html-keyboard-response","93","2.0.0","504533","pfqx7d4vv71","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","505336","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","755","html-keyboard-response","95","2.0.0","506092","pfqx7d4vv71","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","506894","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","727","html-keyboard-response","97","2.0.0","507622","pfqx7d4vv71","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","98","2.0.0","508423","pfqx7d4vv71","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1750","html-keyboard-response","99","2.0.0","510175","pfqx7d4vv71","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 1158 ms</p>
      <p>Press any key to continue.</p>
    ","n","","","","","","",""
"","34207","survey-text","100","2.0.0","544391","pfqx7d4vv71","","{""Q0"":""memory"",""Q1"":""tired"",""Q2"":""moderately challenging it was hard to remember all the words"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
