"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","4616","survey-likert","25","2.0.0","366428","pzk2dn0zdhk","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1865","survey-likert","26","2.0.0","368294","pzk2dn0zdhk","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","2466","survey-likert","27","2.0.0","370762","pzk2dn0zdhk","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2049","survey-likert","28","2.0.0","372812","pzk2dn0zdhk","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","2116","survey-likert","29","2.0.0","374930","pzk2dn0zdhk","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","1883","survey-likert","30","2.0.0","376813","pzk2dn0zdhk","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","3565","survey-likert","31","2.0.0","380380","pzk2dn0zdhk","","{""Q0"":2}","recognition","Calm","weakly related","5","[0]","",""
"","2749","survey-likert","32","2.0.0","383130","pzk2dn0zdhk","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","3566","survey-likert","33","2.0.0","386698","pzk2dn0zdhk","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","2766","survey-likert","34","2.0.0","389465","pzk2dn0zdhk","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","2832","survey-likert","35","2.0.0","392299","pzk2dn0zdhk","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","3400","survey-likert","36","2.0.0","395700","pzk2dn0zdhk","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","3015","survey-likert","37","2.0.0","398716","pzk2dn0zdhk","","{""Q0"":3}","recognition","Mountain","critical","2","[0]","",""
"","2150","survey-likert","38","2.0.0","400867","pzk2dn0zdhk","","{""Q0"":2}","recognition","Hike","weakly related","2","[0]","",""
"","2832","survey-likert","39","2.0.0","403701","pzk2dn0zdhk","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","3234","survey-likert","40","2.0.0","406935","pzk2dn0zdhk","","{""Q0"":0}","recognition","Door","unrelated","6","[0]","",""
"","2082","survey-likert","41","2.0.0","409019","pzk2dn0zdhk","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","3349","survey-likert","42","2.0.0","412369","pzk2dn0zdhk","","{""Q0"":1}","recognition","Cherry","weakly related","6","[0]","",""
"","2749","survey-likert","43","2.0.0","415119","pzk2dn0zdhk","","{""Q0"":1}","recognition","Salty","weakly related","6","[0]","",""
"","2333","survey-likert","44","2.0.0","417453","pzk2dn0zdhk","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","2132","survey-likert","45","2.0.0","419587","pzk2dn0zdhk","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","3932","survey-likert","46","2.0.0","423521","pzk2dn0zdhk","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","2449","survey-likert","47","2.0.0","425971","pzk2dn0zdhk","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","1549","survey-likert","48","2.0.0","427522","pzk2dn0zdhk","","{""Q0"":1}","recognition","Key","unrelated","4","[0]","",""
"","1765","survey-likert","49","2.0.0","429288","pzk2dn0zdhk","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","3433","survey-likert","50","2.0.0","432722","pzk2dn0zdhk","","{""Q0"":1}","recognition","Touch","studied","4","[0]","",""
"","2133","survey-likert","51","2.0.0","434856","pzk2dn0zdhk","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","2166","survey-likert","52","2.0.0","437023","pzk2dn0zdhk","","{""Q0"":2}","recognition","Smooth","studied","4","[0]","",""
"","1632","survey-likert","53","2.0.0","438657","pzk2dn0zdhk","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","2115","survey-likert","54","2.0.0","440773","pzk2dn0zdhk","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","1850","survey-likert","55","2.0.0","442624","pzk2dn0zdhk","","{""Q0"":1}","recognition","Shoe","unrelated","1","[0]","",""
"","2433","survey-likert","56","2.0.0","445058","pzk2dn0zdhk","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","2216","survey-likert","57","2.0.0","447275","pzk2dn0zdhk","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","1949","survey-likert","58","2.0.0","449225","pzk2dn0zdhk","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","1632","survey-likert","59","2.0.0","450859","pzk2dn0zdhk","","{""Q0"":2}","recognition","Table","studied","1","[0]","",""
"","9633","survey-likert","60","2.0.0","460494","pzk2dn0zdhk","","{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","5395","html-keyboard-response","61","2.0.0","465889","pzk2dn0zdhk","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","2152","html-keyboard-response","62","2.0.0","468042","pzk2dn0zdhk","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","468844","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","733","html-keyboard-response","64","2.0.0","469578","pzk2dn0zdhk","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","470381","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1732","html-keyboard-response","66","2.0.0","472114","pzk2dn0zdhk","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","968","html-keyboard-response","67","2.0.0","473082","pzk2dn0zdhk","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","68","2.0.0","473883","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","550","html-keyboard-response","69","2.0.0","474434","pzk2dn0zdhk","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","70","2.0.0","475236","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","613","html-keyboard-response","71","2.0.0","475850","pzk2dn0zdhk","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","72","2.0.0","476652","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","781","html-keyboard-response","73","2.0.0","477435","pzk2dn0zdhk","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","478237","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","573","html-keyboard-response","75","2.0.0","478810","pzk2dn0zdhk","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","76","2.0.0","479613","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1661","html-keyboard-response","77","2.0.0","481274","pzk2dn0zdhk","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","78","2.0.0","482077","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1093","html-keyboard-response","79","2.0.0","483170","pzk2dn0zdhk","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","483972","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1262","html-keyboard-response","81","2.0.0","485234","pzk2dn0zdhk","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","82","2.0.0","486036","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","869","html-keyboard-response","83","2.0.0","486906","pzk2dn0zdhk","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","84","2.0.0","487709","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","701","html-keyboard-response","85","2.0.0","488411","pzk2dn0zdhk","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","489212","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","894","html-keyboard-response","87","2.0.0","490106","pzk2dn0zdhk","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","88","2.0.0","490909","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","965","html-keyboard-response","89","2.0.0","491874","pzk2dn0zdhk","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","492676","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","629","html-keyboard-response","91","2.0.0","493306","pzk2dn0zdhk","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","494108","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","990","html-keyboard-response","93","2.0.0","495098","pzk2dn0zdhk","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","495900","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","574","html-keyboard-response","95","2.0.0","496474","pzk2dn0zdhk","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","497277","pzk2dn0zdhk","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","772","html-keyboard-response","97","2.0.0","498050","pzk2dn0zdhk","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","98","2.0.0","498853","pzk2dn0zdhk","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2340","html-keyboard-response","99","2.0.0","501195","pzk2dn0zdhk","
      <h2>Game Results</h2>
      <p>Accuracy: 61%</p>
      <p>Average RT: 932 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","31275","survey-text","100","2.0.0","532473","pzk2dn0zdhk","","{""Q0"":""memory and recall"",""Q1"":""bored"",""Q2"":""moderately it was hard to try and remember all of them"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
