"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","55585","survey-text","15","2.0.0","674600","pzvb1tzsc1k","","{""Q0"":""rough"",""Q1"":""bumpy"",""Q2"":""jagged"",""Q3"":""sandpaper"",""Q4"":""ready"",""Q5"":""ridged"",""Q6"":""rough"",""Q7"":""bumpy"",""Q8"":""smooth"",""Q9"":""gravel"",""Q10"":""uneven"",""Q11"":""rocky"",""Q12"":""board"",""Q13"":""ground"",""Q14"":""gravel""}","free_recall","","","","","",""
"","9004","html-keyboard-response","16","2.0.0","683605","pzvb1tzsc1k","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","5223","survey-likert","17","2.0.0","688832","pzvb1tzsc1k","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","2513","survey-likert","18","2.0.0","691348","pzvb1tzsc1k","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2715","survey-likert","19","2.0.0","694065","pzvb1tzsc1k","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","2848","survey-likert","20","2.0.0","696916","pzvb1tzsc1k","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","3547","survey-likert","21","2.0.0","700465","pzvb1tzsc1k","","{""Q0"":0}","recognition","Door","unrelated","6","[0]","",""
"","2148","survey-likert","22","2.0.0","702616","pzvb1tzsc1k","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","4864","survey-likert","23","2.0.0","707483","pzvb1tzsc1k","","{""Q0"":1}","recognition","Cherry","weakly related","6","[0]","",""
"","2879","survey-likert","24","2.0.0","710365","pzvb1tzsc1k","","{""Q0"":2}","recognition","Pin","studied","3","[0]","",""
"","2415","survey-likert","25","2.0.0","712782","pzvb1tzsc1k","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","5664","survey-likert","26","2.0.0","718449","pzvb1tzsc1k","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","2147","survey-likert","27","2.0.0","720599","pzvb1tzsc1k","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","1814","survey-likert","28","2.0.0","722415","pzvb1tzsc1k","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2097","survey-likert","29","2.0.0","724514","pzvb1tzsc1k","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","3182","survey-likert","30","2.0.0","727699","pzvb1tzsc1k","","{""Q0"":1}","recognition","Stitch","weakly related","3","[0]","",""
"","2513","survey-likert","31","2.0.0","730215","pzvb1tzsc1k","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","1647","survey-likert","32","2.0.0","731864","pzvb1tzsc1k","","{""Q0"":1}","recognition","Chair","critical","1","[0]","",""
"","1999","survey-likert","33","2.0.0","733865","pzvb1tzsc1k","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2515","survey-likert","34","2.0.0","736383","pzvb1tzsc1k","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","2147","survey-likert","35","2.0.0","738532","pzvb1tzsc1k","","{""Q0"":2}","recognition","Couch","studied","1","[0]","",""
"","2181","survey-likert","36","2.0.0","740715","pzvb1tzsc1k","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","3263","survey-likert","37","2.0.0","743981","pzvb1tzsc1k","","{""Q0"":1}","recognition","Cushion","weakly related","1","[0]","",""
"","2031","survey-likert","38","2.0.0","746014","pzvb1tzsc1k","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","2265","survey-likert","39","2.0.0","748281","pzvb1tzsc1k","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","3031","survey-likert","40","2.0.0","751314","pzvb1tzsc1k","","{""Q0"":2}","recognition","Tired","studied","5","[0]","",""
"","1747","survey-likert","41","2.0.0","753064","pzvb1tzsc1k","","{""Q0"":2}","recognition","Calm","weakly related","5","[0]","",""
"","2532","survey-likert","42","2.0.0","755598","pzvb1tzsc1k","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","1948","survey-likert","43","2.0.0","757548","pzvb1tzsc1k","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1630","survey-likert","44","2.0.0","759181","pzvb1tzsc1k","","{""Q0"":2}","recognition","Sleep","critical","5","[0]","",""
"","3214","survey-likert","45","2.0.0","762397","pzvb1tzsc1k","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","2414","survey-likert","46","2.0.0","764814","pzvb1tzsc1k","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","1898","survey-likert","47","2.0.0","766715","pzvb1tzsc1k","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","2181","survey-likert","48","2.0.0","768898","pzvb1tzsc1k","","{""Q0"":0}","recognition","Snow","weakly related","2","[0]","",""
"","2031","survey-likert","49","2.0.0","770931","pzvb1tzsc1k","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","1464","survey-likert","50","2.0.0","772397","pzvb1tzsc1k","","{""Q0"":2}","recognition","Mountain","critical","2","[0]","",""
"","1798","survey-likert","51","2.0.0","774198","pzvb1tzsc1k","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","5397","survey-likert","52","2.0.0","779598","pzvb1tzsc1k","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","1914","survey-likert","53","2.0.0","781514","pzvb1tzsc1k","","{""Q0"":0}","recognition","Spike","weakly related","4","[0]","",""
"","2464","survey-likert","54","2.0.0","783981","pzvb1tzsc1k","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","5347","survey-likert","55","2.0.0","789330","pzvb1tzsc1k","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2265","survey-likert","56","2.0.0","791597","pzvb1tzsc1k","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","2398","survey-likert","57","2.0.0","793998","pzvb1tzsc1k","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","2397","survey-likert","58","2.0.0","796397","pzvb1tzsc1k","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","1798","survey-likert","59","2.0.0","798198","pzvb1tzsc1k","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","24163","survey-likert","60","2.0.0","822364","pzvb1tzsc1k","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","13677","html-keyboard-response","61","2.0.0","836043","pzvb1tzsc1k","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","1468","html-keyboard-response","62","2.0.0","837513","pzvb1tzsc1k","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","63","2.0.0","838316","pzvb1tzsc1k","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1889","html-keyboard-response","64","2.0.0","840207","pzvb1tzsc1k","<h1>Tired</h1>","n","speed_game","Tired","","","","s","false"
"","null","html-keyboard-response","65","2.0.0","841009","pzvb1tzsc1k","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1617","html-keyboard-response","66","2.0.0","842628","pzvb1tzsc1k","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","843431","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1511","html-keyboard-response","68","2.0.0","844943","pzvb1tzsc1k","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","845746","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","958","html-keyboard-response","70","2.0.0","846706","pzvb1tzsc1k","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","71","2.0.0","847509","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1298","html-keyboard-response","72","2.0.0","848809","pzvb1tzsc1k","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","73","2.0.0","849612","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1239","html-keyboard-response","74","2.0.0","850852","pzvb1tzsc1k","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","75","2.0.0","851655","pzvb1tzsc1k","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","850","html-keyboard-response","76","2.0.0","852507","pzvb1tzsc1k","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1268","html-keyboard-response","77","2.0.0","853777","pzvb1tzsc1k","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","78","2.0.0","854580","pzvb1tzsc1k","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1130","html-keyboard-response","79","2.0.0","855711","pzvb1tzsc1k","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","856514","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1014","html-keyboard-response","81","2.0.0","857530","pzvb1tzsc1k","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","858332","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","822","html-keyboard-response","83","2.0.0","859156","pzvb1tzsc1k","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","859959","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","915","html-keyboard-response","85","2.0.0","860876","pzvb1tzsc1k","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","861679","pzvb1tzsc1k","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1257","html-keyboard-response","87","2.0.0","862938","pzvb1tzsc1k","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","88","2.0.0","863741","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","785","html-keyboard-response","89","2.0.0","864526","pzvb1tzsc1k","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","865330","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","958","html-keyboard-response","91","2.0.0","866289","pzvb1tzsc1k","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","867093","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","979","html-keyboard-response","93","2.0.0","868074","pzvb1tzsc1k","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","868877","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","993","html-keyboard-response","95","2.0.0","869871","pzvb1tzsc1k","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","96","2.0.0","870675","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","835","html-keyboard-response","97","2.0.0","871511","pzvb1tzsc1k","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","872314","pzvb1tzsc1k","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2268","html-keyboard-response","99","2.0.0","874585","pzvb1tzsc1k","
      <h2>Game Results</h2>
      <p>Accuracy: 72%</p>
      <p>Average RT: 1163 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","61352","survey-text","100","2.0.0","935946","pzvb1tzsc1k","","{""Q0"":""whether we tend to recall words from a list that were never said to us"",""Q1"":""It was kind of frustrating because I couldn't remember a lot of the words"",""Q2"":""moderately challenging because there were times where i couldn't remember what the words were"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
