"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","5905","survey-likert","17","2.0.0","435346","pnfee6x5nmh","","{""Q0"":0}","recognition","Sleep","critical","5","[0]","",""
"","2842","survey-likert","18","2.0.0","438189","pnfee6x5nmh","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2725","survey-likert","19","2.0.0","440916","pnfee6x5nmh","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","3268","survey-likert","20","2.0.0","444187","pnfee6x5nmh","","{""Q0"":2}","recognition","Bed","studied","5","[0]","",""
"","1646","survey-likert","21","2.0.0","445836","pnfee6x5nmh","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2529","survey-likert","22","2.0.0","448366","pnfee6x5nmh","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","2534","survey-likert","23","2.0.0","450903","pnfee6x5nmh","","{""Q0"":1}","recognition","Tired","studied","5","[0]","",""
"","1902","survey-likert","24","2.0.0","452810","pnfee6x5nmh","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","1863","survey-likert","25","2.0.0","454675","pnfee6x5nmh","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","1488","survey-likert","26","2.0.0","456165","pnfee6x5nmh","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","3148","survey-likert","27","2.0.0","459316","pnfee6x5nmh","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","2066","survey-likert","28","2.0.0","461385","pnfee6x5nmh","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","2140","survey-likert","29","2.0.0","463527","pnfee6x5nmh","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2824","survey-likert","30","2.0.0","466353","pnfee6x5nmh","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","1971","survey-likert","31","2.0.0","468327","pnfee6x5nmh","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","2530","survey-likert","32","2.0.0","470860","pnfee6x5nmh","","{""Q0"":2}","recognition","Smooth","studied","4","[0]","",""
"","1684","survey-likert","33","2.0.0","472545","pnfee6x5nmh","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","1948","survey-likert","34","2.0.0","474496","pnfee6x5nmh","","{""Q0"":1}","recognition","Project","unrelated","4","[0]","",""
"","2408","survey-likert","35","2.0.0","476907","pnfee6x5nmh","","{""Q0"":1}","recognition","Key","unrelated","4","[0]","",""
"","1702","survey-likert","36","2.0.0","478611","pnfee6x5nmh","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","1759","survey-likert","37","2.0.0","480371","pnfee6x5nmh","","{""Q0"":0}","recognition","Spike","weakly related","4","[0]","",""
"","3417","survey-likert","38","2.0.0","483790","pnfee6x5nmh","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","1542","survey-likert","39","2.0.0","485334","pnfee6x5nmh","","{""Q0"":2}","recognition","Thread","studied","3","[0]","",""
"","1630","survey-likert","40","2.0.0","486967","pnfee6x5nmh","","{""Q0"":2}","recognition","Pin","studied","3","[0]","",""
"","2339","survey-likert","41","2.0.0","489307","pnfee6x5nmh","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","1925","survey-likert","42","2.0.0","491235","pnfee6x5nmh","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","2884","survey-likert","43","2.0.0","494121","pnfee6x5nmh","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","1727","survey-likert","44","2.0.0","495852","pnfee6x5nmh","","{""Q0"":1}","recognition","Fast","unrelated","3","[0]","",""
"","1879","survey-likert","45","2.0.0","497733","pnfee6x5nmh","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","1775","survey-likert","46","2.0.0","499513","pnfee6x5nmh","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","1577","survey-likert","47","2.0.0","501091","pnfee6x5nmh","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","2918","survey-likert","48","2.0.0","504012","pnfee6x5nmh","","{""Q0"":2}","recognition","Car","unrelated","2","[0]","",""
"","1872","survey-likert","49","2.0.0","505887","pnfee6x5nmh","","{""Q0"":2}","recognition","Peak","studied","2","[0]","",""
"","1551","survey-likert","50","2.0.0","507440","pnfee6x5nmh","","{""Q0"":1}","recognition","Hike","weakly related","2","[0]","",""
"","1699","survey-likert","51","2.0.0","509141","pnfee6x5nmh","","{""Q0"":0}","recognition","Snow","weakly related","2","[0]","",""
"","3352","survey-likert","52","2.0.0","512495","pnfee6x5nmh","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","3948","survey-likert","53","2.0.0","516446","pnfee6x5nmh","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","2747","survey-likert","54","2.0.0","519195","pnfee6x5nmh","","{""Q0"":0}","recognition","Sweet","critical","6","[0]","",""
"","1667","survey-likert","55","2.0.0","520865","pnfee6x5nmh","","{""Q0"":0}","recognition","Door","unrelated","6","[0]","",""
"","2421","survey-likert","56","2.0.0","523291","pnfee6x5nmh","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","1666","survey-likert","57","2.0.0","524960","pnfee6x5nmh","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","2575","survey-likert","58","2.0.0","527537","pnfee6x5nmh","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2147","survey-likert","59","2.0.0","529686","pnfee6x5nmh","","{""Q0"":0}","recognition","Sugar","studied","6","[0]","",""
"","13352","survey-likert","60","2.0.0","543041","pnfee6x5nmh","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":1,""Q5"":1}","","","","","[0,1,2,3,4,5]","",""
"","10521","html-keyboard-response","61","2.0.0","553564","pnfee6x5nmh","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","s","","","","","","",""
"","1970","html-keyboard-response","62","2.0.0","555535","pnfee6x5nmh","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","556349","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1752","html-keyboard-response","64","2.0.0","558103","pnfee6x5nmh","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","558914","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","890","html-keyboard-response","66","2.0.0","559806","pnfee6x5nmh","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","67","2.0.0","560613","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1317","html-keyboard-response","68","2.0.0","561931","pnfee6x5nmh","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","562734","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","881","html-keyboard-response","70","2.0.0","563617","pnfee6x5nmh","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","71","2.0.0","564426","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","754","html-keyboard-response","72","2.0.0","565181","pnfee6x5nmh","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","73","2.0.0","565992","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","718","html-keyboard-response","74","2.0.0","566712","pnfee6x5nmh","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","75","2.0.0","567517","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","838","html-keyboard-response","76","2.0.0","568357","pnfee6x5nmh","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","77","2.0.0","569162","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","719","html-keyboard-response","78","2.0.0","569883","pnfee6x5nmh","<h1>Sweet</h1>","n","speed_game","Sweet","","","","n","true"
"","null","html-keyboard-response","79","2.0.0","570694","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","631","html-keyboard-response","80","2.0.0","571326","pnfee6x5nmh","<h1>Sour</h1>","n","speed_game","Sour","","","","s","false"
"","null","html-keyboard-response","81","2.0.0","572133","pnfee6x5nmh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1197","html-keyboard-response","82","2.0.0","573332","pnfee6x5nmh","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","83","2.0.0","574136","pnfee6x5nmh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","899","html-keyboard-response","84","2.0.0","575036","pnfee6x5nmh","<h1>Sugar</h1>","n","speed_game","Sugar","","","","s","false"
"","null","html-keyboard-response","85","2.0.0","575840","pnfee6x5nmh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1499","html-keyboard-response","86","2.0.0","577341","pnfee6x5nmh","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","87","2.0.0","578146","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1144","html-keyboard-response","88","2.0.0","579293","pnfee6x5nmh","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1751","html-keyboard-response","89","2.0.0","581045","pnfee6x5nmh","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","581852","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","808","html-keyboard-response","91","2.0.0","582662","pnfee6x5nmh","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","583468","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1369","html-keyboard-response","93","2.0.0","584840","pnfee6x5nmh","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","585643","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","949","html-keyboard-response","95","2.0.0","586594","pnfee6x5nmh","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","96","2.0.0","587398","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","973","html-keyboard-response","97","2.0.0","588373","pnfee6x5nmh","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","98","2.0.0","589187","pnfee6x5nmh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","3754","html-keyboard-response","99","2.0.0","592945","pnfee6x5nmh","
      <h2>Game Results</h2>
      <p>Accuracy: 83%</p>
      <p>Average RT: 1106 ms</p>
      <p>Press any key to continue.</p>
    ","n","","","","","","",""
"","82614","survey-text","100","2.0.0","675570","pnfee6x5nmh","","{""Q0"":""if priming words make us think that we heard a certain theme word"",""Q1"":""fine"",""Q2"":""no"",""Q3"":""no"",""Q4"":""i think i knew what was going on during the whole time, especially with asking if we had learned the list of themes before the end of the experiment""}","","","","","","",""
