"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","37238","survey-text","15","2.0.0","570591","p7j19qr3qyh","","{""Q0"":""cloth"",""Q1"":""knitting"",""Q2"":""haystack"",""Q3"":""pin"",""Q4"":""prick"",""Q5"":""needle"",""Q6"":""syringe"",""Q7"":""eye"",""Q8"":""sew"",""Q9"":""sharp"",""Q10"":""point"",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","176316","html-keyboard-response","16","2.0.0","746911","p7j19qr3qyh","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","5693","survey-likert","17","2.0.0","752608","p7j19qr3qyh","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","1981","survey-likert","18","2.0.0","754591","p7j19qr3qyh","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","2819","survey-likert","19","2.0.0","757412","p7j19qr3qyh","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2193","survey-likert","20","2.0.0","759608","p7j19qr3qyh","","{""Q0"":2}","recognition","Couch","studied","1","[0]","",""
"","1982","survey-likert","21","2.0.0","761592","p7j19qr3qyh","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","4300","survey-likert","22","2.0.0","765894","p7j19qr3qyh","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","2292","survey-likert","23","2.0.0","768188","p7j19qr3qyh","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","2464","survey-likert","24","2.0.0","770653","p7j19qr3qyh","","{""Q0"":1}","recognition","Project","unrelated","4","[0]","",""
"","1682","survey-likert","25","2.0.0","772337","p7j19qr3qyh","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2423","survey-likert","26","2.0.0","774762","p7j19qr3qyh","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2947","survey-likert","27","2.0.0","777711","p7j19qr3qyh","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","2717","survey-likert","28","2.0.0","780430","p7j19qr3qyh","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","3330","survey-likert","29","2.0.0","783763","p7j19qr3qyh","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","3121","survey-likert","30","2.0.0","786885","p7j19qr3qyh","","{""Q0"":2}","recognition","Spike","weakly related","4","[0]","",""
"","2552","survey-likert","31","2.0.0","789439","p7j19qr3qyh","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","2324","survey-likert","32","2.0.0","791765","p7j19qr3qyh","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2000","survey-likert","33","2.0.0","793767","p7j19qr3qyh","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","2735","survey-likert","34","2.0.0","796503","p7j19qr3qyh","","{""Q0"":1}","recognition","Salty","weakly related","6","[0]","",""
"","2640","survey-likert","35","2.0.0","799145","p7j19qr3qyh","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2363","survey-likert","36","2.0.0","801511","p7j19qr3qyh","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","2298","survey-likert","37","2.0.0","803812","p7j19qr3qyh","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","2906","survey-likert","38","2.0.0","806719","p7j19qr3qyh","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","5702","survey-likert","39","2.0.0","812424","p7j19qr3qyh","","{""Q0"":2}","recognition","Mountain","critical","2","[0]","",""
"","3057","survey-likert","40","2.0.0","815483","p7j19qr3qyh","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","2498","survey-likert","41","2.0.0","817983","p7j19qr3qyh","","{""Q0"":1}","recognition","Hike","weakly related","2","[0]","",""
"","4463","survey-likert","42","2.0.0","822447","p7j19qr3qyh","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","1677","survey-likert","43","2.0.0","824128","p7j19qr3qyh","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","2109","survey-likert","44","2.0.0","826239","p7j19qr3qyh","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","1867","survey-likert","45","2.0.0","828108","p7j19qr3qyh","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2587","survey-likert","46","2.0.0","830697","p7j19qr3qyh","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","2824","survey-likert","47","2.0.0","833523","p7j19qr3qyh","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","2743","survey-likert","48","2.0.0","836268","p7j19qr3qyh","","{""Q0"":2}","recognition","Sleep","critical","5","[0]","",""
"","2082","survey-likert","49","2.0.0","838351","p7j19qr3qyh","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1797","survey-likert","50","2.0.0","840150","p7j19qr3qyh","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","3434","survey-likert","51","2.0.0","843588","p7j19qr3qyh","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","2298","survey-likert","52","2.0.0","845888","p7j19qr3qyh","","{""Q0"":0}","recognition","Splinter","weakly related","3","[0]","",""
"","4933","survey-likert","53","2.0.0","850823","p7j19qr3qyh","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2443","survey-likert","54","2.0.0","853268","p7j19qr3qyh","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","1867","survey-likert","55","2.0.0","855137","p7j19qr3qyh","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","2203","survey-likert","56","2.0.0","857341","p7j19qr3qyh","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","2983","survey-likert","57","2.0.0","860326","p7j19qr3qyh","","{""Q0"":1}","recognition","Fast","unrelated","3","[0]","",""
"","2942","survey-likert","58","2.0.0","863270","p7j19qr3qyh","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","3941","survey-likert","59","2.0.0","867213","p7j19qr3qyh","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","10440","survey-likert","60","2.0.0","877655","p7j19qr3qyh","","{""Q0"":0,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","5156","html-keyboard-response","61","2.0.0","882813","p7j19qr3qyh","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","1767","html-keyboard-response","62","2.0.0","884582","p7j19qr3qyh","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","885397","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","752","html-keyboard-response","64","2.0.0","886151","p7j19qr3qyh","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","886961","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","712","html-keyboard-response","66","2.0.0","887675","p7j19qr3qyh","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","888477","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","827","html-keyboard-response","68","2.0.0","889306","p7j19qr3qyh","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","69","2.0.0","890115","p7j19qr3qyh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","599","html-keyboard-response","70","2.0.0","890715","p7j19qr3qyh","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","980","html-keyboard-response","71","2.0.0","891697","p7j19qr3qyh","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","72","2.0.0","892499","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","724","html-keyboard-response","73","2.0.0","893225","p7j19qr3qyh","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","74","2.0.0","894036","p7j19qr3qyh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","793","html-keyboard-response","75","2.0.0","894831","p7j19qr3qyh","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","76","2.0.0","895638","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","839","html-keyboard-response","77","2.0.0","896480","p7j19qr3qyh","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","78","2.0.0","897286","p7j19qr3qyh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","707","html-keyboard-response","79","2.0.0","897995","p7j19qr3qyh","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","898802","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","710","html-keyboard-response","81","2.0.0","899514","p7j19qr3qyh","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","82","2.0.0","900320","p7j19qr3qyh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","625","html-keyboard-response","83","2.0.0","900946","p7j19qr3qyh","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","901751","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","804","html-keyboard-response","85","2.0.0","902557","p7j19qr3qyh","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","903359","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1206","html-keyboard-response","87","2.0.0","904569","p7j19qr3qyh","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","88","2.0.0","905378","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","827","html-keyboard-response","89","2.0.0","906207","p7j19qr3qyh","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","907021","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","699","html-keyboard-response","91","2.0.0","907722","p7j19qr3qyh","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","92","2.0.0","908532","p7j19qr3qyh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","681","html-keyboard-response","93","2.0.0","909216","p7j19qr3qyh","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","910019","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","742","html-keyboard-response","95","2.0.0","910763","p7j19qr3qyh","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","911570","p7j19qr3qyh","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","833","html-keyboard-response","97","2.0.0","912406","p7j19qr3qyh","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","98","2.0.0","913211","p7j19qr3qyh","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2236","html-keyboard-response","99","2.0.0","915450","p7j19qr3qyh","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 846 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","88239","survey-text","100","2.0.0","1003746","p7j19qr3qyh","","{""Q0"":""How we remember words and create false memories of related words"",""Q1"":""It was very cool and I didn't trust myself"",""Q2"":""Pretty easy? Challenging to remember eveyrthing but easy to complete"",""Q3"":""No"",""Q4"":""No comment or feedback, just great job!""}","","","","","","",""
