"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","1497","survey-likert","18","2.0.0","386350","pe2cg045kwa","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","3164","survey-likert","19","2.0.0","389516","pe2cg045kwa","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2098","survey-likert","20","2.0.0","391616","pe2cg045kwa","","{""Q0"":0}","recognition","Smooth","studied","4","[0]","",""
"","3930","survey-likert","21","2.0.0","395549","pe2cg045kwa","","{""Q0"":2}","recognition","Rough","critical","4","[0]","",""
"","1931","survey-likert","22","2.0.0","397482","pe2cg045kwa","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","1398","survey-likert","23","2.0.0","398883","pe2cg045kwa","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","2597","survey-likert","24","2.0.0","401482","pe2cg045kwa","","{""Q0"":1}","recognition","Pin","studied","3","[0]","",""
"","2363","survey-likert","25","2.0.0","403849","pe2cg045kwa","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","2048","survey-likert","26","2.0.0","405899","pe2cg045kwa","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","2081","survey-likert","27","2.0.0","407982","pe2cg045kwa","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","4382","survey-likert","28","2.0.0","412366","pe2cg045kwa","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","2747","survey-likert","29","2.0.0","415115","pe2cg045kwa","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2465","survey-likert","30","2.0.0","417582","pe2cg045kwa","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","1882","survey-likert","31","2.0.0","419465","pe2cg045kwa","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","1398","survey-likert","32","2.0.0","420865","pe2cg045kwa","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2680","survey-likert","33","2.0.0","423547","pe2cg045kwa","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","3667","survey-likert","34","2.0.0","427215","pe2cg045kwa","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","3081","survey-likert","35","2.0.0","430298","pe2cg045kwa","","{""Q0"":2}","recognition","Floor","weakly related","1","[0]","",""
"","1831","survey-likert","36","2.0.0","432131","pe2cg045kwa","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","1765","survey-likert","37","2.0.0","433899","pe2cg045kwa","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","2164","survey-likert","38","2.0.0","436065","pe2cg045kwa","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","2815","survey-likert","39","2.0.0","438882","pe2cg045kwa","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","1581","survey-likert","40","2.0.0","440465","pe2cg045kwa","","{""Q0"":2}","recognition","Coma","weakly related","5","[0]","",""
"","4297","survey-likert","41","2.0.0","444765","pe2cg045kwa","","{""Q0"":1}","recognition","Sleep","critical","5","[0]","",""
"","2649","survey-likert","42","2.0.0","447415","pe2cg045kwa","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","1764","survey-likert","43","2.0.0","449181","pe2cg045kwa","","{""Q0"":2}","recognition","Chess","unrelated","5","[0]","",""
"","2482","survey-likert","44","2.0.0","451665","pe2cg045kwa","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","1514","survey-likert","45","2.0.0","453181","pe2cg045kwa","","{""Q0"":2}","recognition","Calm","weakly related","5","[0]","",""
"","1689","survey-likert","46","2.0.0","454871","pe2cg045kwa","","{""Q0"":2}","recognition","Hike","weakly related","2","[0]","",""
"","2209","survey-likert","47","2.0.0","457082","pe2cg045kwa","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","2047","survey-likert","48","2.0.0","459131","pe2cg045kwa","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","2498","survey-likert","49","2.0.0","461632","pe2cg045kwa","","{""Q0"":0}","recognition","Snow","weakly related","2","[0]","",""
"","1831","survey-likert","50","2.0.0","463464","pe2cg045kwa","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","1815","survey-likert","51","2.0.0","465281","pe2cg045kwa","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","1614","survey-likert","52","2.0.0","466898","pe2cg045kwa","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","1899","survey-likert","53","2.0.0","468798","pe2cg045kwa","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","2032","survey-likert","54","2.0.0","470832","pe2cg045kwa","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2564","survey-likert","55","2.0.0","473398","pe2cg045kwa","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","3097","survey-likert","56","2.0.0","476498","pe2cg045kwa","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2149","survey-likert","57","2.0.0","478649","pe2cg045kwa","","{""Q0"":0}","recognition","Door","unrelated","6","[0]","",""
"","2130","survey-likert","58","2.0.0","480781","pe2cg045kwa","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","1997","survey-likert","59","2.0.0","482780","pe2cg045kwa","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","10966","survey-likert","60","2.0.0","493748","pe2cg045kwa","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","4332","html-keyboard-response","61","2.0.0","498082","pe2cg045kwa","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","1387","html-keyboard-response","62","2.0.0","499470","pe2cg045kwa","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","500272","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1065","html-keyboard-response","64","2.0.0","501338","pe2cg045kwa","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","502141","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","815","html-keyboard-response","66","2.0.0","502958","pe2cg045kwa","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","67","2.0.0","503762","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","715","html-keyboard-response","68","2.0.0","504478","pe2cg045kwa","<h1>Bed</h1>","n","speed_game","Bed","","","","s","false"
"","null","html-keyboard-response","69","2.0.0","505280","pe2cg045kwa","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","567","html-keyboard-response","70","2.0.0","505848","pe2cg045kwa","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","71","2.0.0","506651","pe2cg045kwa","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","773","html-keyboard-response","72","2.0.0","507426","pe2cg045kwa","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","888","html-keyboard-response","73","2.0.0","508315","pe2cg045kwa","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","509118","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1006","html-keyboard-response","75","2.0.0","510125","pe2cg045kwa","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","76","2.0.0","510928","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","624","html-keyboard-response","77","2.0.0","511553","pe2cg045kwa","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","78","2.0.0","512356","pe2cg045kwa","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","702","html-keyboard-response","79","2.0.0","513059","pe2cg045kwa","<h1>Pin</h1>","n","speed_game","Pin","","","","s","false"
"","null","html-keyboard-response","80","2.0.0","513862","pe2cg045kwa","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","742","html-keyboard-response","81","2.0.0","514605","pe2cg045kwa","<h1>Touch</h1>","s","speed_game","Touch","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","515408","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","522","html-keyboard-response","83","2.0.0","515932","pe2cg045kwa","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","516734","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","746","html-keyboard-response","85","2.0.0","517482","pe2cg045kwa","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","518285","pe2cg045kwa","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","645","html-keyboard-response","87","2.0.0","518932","pe2cg045kwa","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","88","2.0.0","519735","pe2cg045kwa","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","494","html-keyboard-response","89","2.0.0","520231","pe2cg045kwa","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","521034","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","571","html-keyboard-response","91","2.0.0","521607","pe2cg045kwa","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","522409","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","504","html-keyboard-response","93","2.0.0","522915","pe2cg045kwa","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","523718","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","690","html-keyboard-response","95","2.0.0","524410","pe2cg045kwa","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","96","2.0.0","525212","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","598","html-keyboard-response","97","2.0.0","525812","pe2cg045kwa","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","526614","pe2cg045kwa","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2466","html-keyboard-response","99","2.0.0","529081","pe2cg045kwa","
      <h2>Game Results</h2>
      <p>Accuracy: 67%</p>
      <p>Average RT: 738 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","39188","survey-text","100","2.0.0","568280","pe2cg045kwa","","{""Q0"":""false memory "",""Q1"":""fun"",""Q2"":""challenge, hard to remember words"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
