"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","15798","survey-text","15","2.0.0","405019","pcbcgbnd6ar","","{""Q0"":""sand"",""Q1"":""boards"",""Q2"":""ground"",""Q3"":""gravel"",""Q4"":""course"",""Q5"":""dirt"",""Q6"":""smooth"",""Q7"":""bumpy"",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","7589","html-keyboard-response","16","2.0.0","412609","pcbcgbnd6ar","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","4308","survey-likert","17","2.0.0","416920","pcbcgbnd6ar","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","4064","survey-likert","18","2.0.0","420985","pcbcgbnd6ar","","{""Q0"":2}","recognition","Sleep","critical","5","[0]","",""
"","2017","survey-likert","19","2.0.0","423004","pcbcgbnd6ar","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","1981","survey-likert","20","2.0.0","424987","pcbcgbnd6ar","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2163","survey-likert","21","2.0.0","427153","pcbcgbnd6ar","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","2314","survey-likert","22","2.0.0","429470","pcbcgbnd6ar","","{""Q0"":2}","recognition","Calm","weakly related","5","[0]","",""
"","1997","survey-likert","23","2.0.0","431469","pcbcgbnd6ar","","{""Q0"":2}","recognition","Tired","studied","5","[0]","",""
"","1864","survey-likert","24","2.0.0","433336","pcbcgbnd6ar","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","4231","survey-likert","25","2.0.0","437569","pcbcgbnd6ar","","{""Q0"":2}","recognition","Hike","weakly related","2","[0]","",""
"","2099","survey-likert","26","2.0.0","439670","pcbcgbnd6ar","","{""Q0"":0}","recognition","Snow","weakly related","2","[0]","",""
"","1630","survey-likert","27","2.0.0","441302","pcbcgbnd6ar","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","1533","survey-likert","28","2.0.0","442837","pcbcgbnd6ar","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","1779","survey-likert","29","2.0.0","444619","pcbcgbnd6ar","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","1780","survey-likert","30","2.0.0","446402","pcbcgbnd6ar","","{""Q0"":2}","recognition","Mountain","critical","2","[0]","",""
"","1700","survey-likert","31","2.0.0","448104","pcbcgbnd6ar","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","1714","survey-likert","32","2.0.0","449820","pcbcgbnd6ar","","{""Q0"":2}","recognition","Floor","weakly related","1","[0]","",""
"","2547","survey-likert","33","2.0.0","452370","pcbcgbnd6ar","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","2032","survey-likert","34","2.0.0","454404","pcbcgbnd6ar","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","1579","survey-likert","35","2.0.0","455986","pcbcgbnd6ar","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","3833","survey-likert","36","2.0.0","459821","pcbcgbnd6ar","","{""Q0"":1}","recognition","Shoe","unrelated","1","[0]","",""
"","2279","survey-likert","37","2.0.0","462102","pcbcgbnd6ar","","{""Q0"":2}","recognition","Couch","studied","1","[0]","",""
"","1563","survey-likert","38","2.0.0","463668","pcbcgbnd6ar","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","1301","survey-likert","39","2.0.0","464970","pcbcgbnd6ar","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","1830","survey-likert","40","2.0.0","466802","pcbcgbnd6ar","","{""Q0"":1}","recognition","Fast","unrelated","3","[0]","",""
"","1318","survey-likert","41","2.0.0","468123","pcbcgbnd6ar","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","2079","survey-likert","42","2.0.0","470204","pcbcgbnd6ar","","{""Q0"":2}","recognition","Splinter","weakly related","3","[0]","",""
"","1714","survey-likert","43","2.0.0","471921","pcbcgbnd6ar","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","1797","survey-likert","44","2.0.0","473720","pcbcgbnd6ar","","{""Q0"":1}","recognition","Stop","unrelated","3","[0]","",""
"","2815","survey-likert","45","2.0.0","476538","pcbcgbnd6ar","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","1763","survey-likert","46","2.0.0","478304","pcbcgbnd6ar","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","2215","survey-likert","47","2.0.0","480521","pcbcgbnd6ar","","{""Q0"":2}","recognition","Sweet","critical","6","[0]","",""
"","1748","survey-likert","48","2.0.0","482271","pcbcgbnd6ar","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","1714","survey-likert","49","2.0.0","483988","pcbcgbnd6ar","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","2696","survey-likert","50","2.0.0","486686","pcbcgbnd6ar","","{""Q0"":2}","recognition","Salty","weakly related","6","[0]","",""
"","2483","survey-likert","51","2.0.0","489172","pcbcgbnd6ar","","{""Q0"":2}","recognition","Sugar","studied","6","[0]","",""
"","2413","survey-likert","52","2.0.0","491588","pcbcgbnd6ar","","{""Q0"":3}","recognition","Cherry","weakly related","6","[0]","",""
"","1780","survey-likert","53","2.0.0","493371","pcbcgbnd6ar","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","2381","survey-likert","54","2.0.0","495754","pcbcgbnd6ar","","{""Q0"":2}","recognition","Spike","weakly related","4","[0]","",""
"","1498","survey-likert","55","2.0.0","497255","pcbcgbnd6ar","","{""Q0"":2}","recognition","Rough","critical","4","[0]","",""
"","1730","survey-likert","56","2.0.0","498988","pcbcgbnd6ar","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","2030","survey-likert","57","2.0.0","501021","pcbcgbnd6ar","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2748","survey-likert","58","2.0.0","503771","pcbcgbnd6ar","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2580","survey-likert","59","2.0.0","506354","pcbcgbnd6ar","","{""Q0"":1}","recognition","Touch","studied","4","[0]","",""
"","8964","survey-likert","60","2.0.0","515322","pcbcgbnd6ar","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","3450","html-keyboard-response","61","2.0.0","518775","pcbcgbnd6ar","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  "," ","","","","","","",""
"","2457","html-keyboard-response","62","2.0.0","521233","pcbcgbnd6ar","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","522038","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2263","html-keyboard-response","64","2.0.0","524302","pcbcgbnd6ar","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","65","2.0.0","525105","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","884","html-keyboard-response","66","2.0.0","525991","pcbcgbnd6ar","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","67","2.0.0","526793","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","769","html-keyboard-response","68","2.0.0","527564","pcbcgbnd6ar","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","528367","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","931","html-keyboard-response","70","2.0.0","529300","pcbcgbnd6ar","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","71","2.0.0","530102","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","677","html-keyboard-response","72","2.0.0","530781","pcbcgbnd6ar","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","73","2.0.0","531583","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","919","html-keyboard-response","74","2.0.0","532503","pcbcgbnd6ar","<h1>Hill</h1>","n","speed_game","Hill","","","","s","false"
"","null","html-keyboard-response","75","2.0.0","533307","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","770","html-keyboard-response","76","2.0.0","534078","pcbcgbnd6ar","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","77","2.0.0","534881","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","879","html-keyboard-response","78","2.0.0","535762","pcbcgbnd6ar","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","943","html-keyboard-response","79","2.0.0","536706","pcbcgbnd6ar","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","537509","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","598","html-keyboard-response","81","2.0.0","538109","pcbcgbnd6ar","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","538913","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1777","html-keyboard-response","83","2.0.0","540692","pcbcgbnd6ar","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","84","2.0.0","541495","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1767","html-keyboard-response","85","2.0.0","543264","pcbcgbnd6ar","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","86","2.0.0","544067","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","859","html-keyboard-response","87","2.0.0","544927","pcbcgbnd6ar","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","88","2.0.0","545730","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","886","html-keyboard-response","89","2.0.0","546618","pcbcgbnd6ar","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","90","2.0.0","547422","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1431","html-keyboard-response","91","2.0.0","548854","pcbcgbnd6ar","<h1>Couch</h1>","n","speed_game","Couch","","","","s","false"
"","null","html-keyboard-response","92","2.0.0","549657","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1315","html-keyboard-response","93","2.0.0","550973","pcbcgbnd6ar","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","94","2.0.0","551776","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1223","html-keyboard-response","95","2.0.0","553002","pcbcgbnd6ar","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","96","2.0.0","553805","pcbcgbnd6ar","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1064","html-keyboard-response","97","2.0.0","554871","pcbcgbnd6ar","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","555673","pcbcgbnd6ar","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1669","html-keyboard-response","99","2.0.0","557346","pcbcgbnd6ar","
      <h2>Game Results</h2>
      <p>Accuracy: 56%</p>
      <p>Average RT: 1196 ms</p>
      <p>Press any key to continue.</p>
    "," ","","","","","","",""
"","69046","survey-text","100","2.0.0","626408","pcbcgbnd6ar","","{""Q0"":""word memorization? memorizing general categories/ideas vs the specific words"",""Q1"":""felt okay, pretty tired though so might've influenced my results..."",""Q2"":""moderately challenging; easy to remember the general categories but difficult to remember all the specific words"",""Q3"":""none"",""Q4"":""none""}","","","","","","",""
