"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","null","audio-keyboard-response","10","2.1.1","1383214","pognl2hldb7","stimuli/Cogs 119 List 5.wav","null","","","","","","",""
"","17143","survey-text","11","2.0.0","1401363","pognl2hldb7","","{""Q0"":""snooze"",""Q1"":""doze"",""Q2"":""slumber"",""Q3"":""yawn"",""Q4"":""drowsy"",""Q5"":""bed"",""Q6"":""pillow"",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","12","2.1.1","1427703","pognl2hldb7","stimuli/Cogs 119 List 4.wav","null","","","","","","",""
"","10310","survey-text","13","2.0.0","1439020","pognl2hldb7","","{""Q0"":""sandpaper"",""Q1"":""gravel"",""Q2"":""road"",""Q3"":""sand"",""Q4"":"""",""Q5"":"""",""Q6"":"""",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","null","audio-keyboard-response","14","2.1.1","1464565","pognl2hldb7","stimuli/Cogs 119 List 1.wav","null","","","","","","",""
"","14349","survey-text","15","2.0.0","1479921","pognl2hldb7","","{""Q0"":""stool"",""Q1"":""sitting"",""Q2"":""rocking"",""Q3"":""bench"",""Q4"":""sofa"",""Q5"":""table"",""Q6"":""legs"",""Q7"":"""",""Q8"":"""",""Q9"":"""",""Q10"":"""",""Q11"":"""",""Q12"":"""",""Q13"":"""",""Q14"":""""}","free_recall","","","","","",""
"","5098","html-keyboard-response","16","2.0.0","1485021","pognl2hldb7","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   "," ","","","","","","",""
"","2237","survey-likert","17","2.0.0","1487261","pognl2hldb7","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","1815","survey-likert","18","2.0.0","1489077","pognl2hldb7","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","2219","survey-likert","19","2.0.0","1491298","pognl2hldb7","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","2522","survey-likert","20","2.0.0","1493823","pognl2hldb7","","{""Q0"":0}","recognition","Door","unrelated","6","[0]","",""
"","1732","survey-likert","21","2.0.0","1495556","pognl2hldb7","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","3299","survey-likert","22","2.0.0","1498857","pognl2hldb7","","{""Q0"":0}","recognition","Salty","weakly related","6","[0]","",""
"","2260","survey-likert","23","2.0.0","1501119","pognl2hldb7","","{""Q0"":2}","recognition","Sweet","critical","6","[0]","",""
"","3964","survey-likert","24","2.0.0","1505085","pognl2hldb7","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","3411","survey-likert","25","2.0.0","1508498","pognl2hldb7","","{""Q0"":2}","recognition","Hill","studied","2","[0]","",""
"","2089","survey-likert","26","2.0.0","1510589","pognl2hldb7","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","3415","survey-likert","27","2.0.0","1514006","pognl2hldb7","","{""Q0"":2}","recognition","Hike","weakly related","2","[0]","",""
"","1586","survey-likert","28","2.0.0","1515594","pognl2hldb7","","{""Q0"":2}","recognition","Peak","studied","2","[0]","",""
"","4923","survey-likert","29","2.0.0","1520519","pognl2hldb7","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","2276","survey-likert","30","2.0.0","1522797","pognl2hldb7","","{""Q0"":2}","recognition","Snow","weakly related","2","[0]","",""
"","2328","survey-likert","31","2.0.0","1525127","pognl2hldb7","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","3132","survey-likert","32","2.0.0","1528261","pognl2hldb7","","{""Q0"":0}","recognition","Splinter","weakly related","3","[0]","",""
"","2306","survey-likert","33","2.0.0","1530569","pognl2hldb7","","{""Q0"":2}","recognition","Thread","studied","3","[0]","",""
"","2798","survey-likert","34","2.0.0","1533368","pognl2hldb7","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","3486","survey-likert","35","2.0.0","1536856","pognl2hldb7","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","1919","survey-likert","36","2.0.0","1538777","pognl2hldb7","","{""Q0"":2}","recognition","Pin","studied","3","[0]","",""
"","2723","survey-likert","37","2.0.0","1541502","pognl2hldb7","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","1627","survey-likert","38","2.0.0","1543131","pognl2hldb7","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","3782","survey-likert","39","2.0.0","1546915","pognl2hldb7","","{""Q0"":1}","recognition","Coma","weakly related","5","[0]","",""
"","2602","survey-likert","40","2.0.0","1549519","pognl2hldb7","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","2281","survey-likert","41","2.0.0","1551801","pognl2hldb7","","{""Q0"":0}","recognition","Sleep","critical","5","[0]","",""
"","3078","survey-likert","42","2.0.0","1554881","pognl2hldb7","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","2845","survey-likert","43","2.0.0","1557727","pognl2hldb7","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","1793","survey-likert","44","2.0.0","1559522","pognl2hldb7","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","1687","survey-likert","45","2.0.0","1561211","pognl2hldb7","","{""Q0"":2}","recognition","Bed","studied","5","[0]","",""
"","1844","survey-likert","46","2.0.0","1563056","pognl2hldb7","","{""Q0"":0}","recognition","Rough","critical","4","[0]","",""
"","3852","survey-likert","47","2.0.0","1566910","pognl2hldb7","","{""Q0"":1}","recognition","Spike","weakly related","4","[0]","",""
"","2073","survey-likert","48","2.0.0","1568985","pognl2hldb7","","{""Q0"":2}","recognition","Smooth","studied","4","[0]","",""
"","1957","survey-likert","49","2.0.0","1570943","pognl2hldb7","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","1711","survey-likert","50","2.0.0","1572656","pognl2hldb7","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","3115","survey-likert","51","2.0.0","1575772","pognl2hldb7","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","1741","survey-likert","52","2.0.0","1577515","pognl2hldb7","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","2106","survey-likert","53","2.0.0","1579622","pognl2hldb7","","{""Q0"":0}","recognition","Floor","weakly related","1","[0]","",""
"","1400","survey-likert","54","2.0.0","1581023","pognl2hldb7","","{""Q0"":0}","recognition","Ball","unrelated","1","[0]","",""
"","2156","survey-likert","55","2.0.0","1583181","pognl2hldb7","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","3060","survey-likert","56","2.0.0","1586243","pognl2hldb7","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","2161","survey-likert","57","2.0.0","1588406","pognl2hldb7","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","1794","survey-likert","58","2.0.0","1590201","pognl2hldb7","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2107","survey-likert","59","2.0.0","1592309","pognl2hldb7","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","11224","survey-likert","60","2.0.0","1603536","pognl2hldb7","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":1}","","","","","[0,1,2,3,4,5]","",""
"","5146","html-keyboard-response","61","2.0.0","1608683","pognl2hldb7","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","s","","","","","","",""
"","2149","html-keyboard-response","62","2.0.0","1610833","pognl2hldb7","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","63","2.0.0","1611636","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","768","html-keyboard-response","64","2.0.0","1612405","pognl2hldb7","<h1>Tired</h1>","n","speed_game","Tired","","","","s","false"
"","null","html-keyboard-response","65","2.0.0","1613207","pognl2hldb7","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1444","html-keyboard-response","66","2.0.0","1614653","pognl2hldb7","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","67","2.0.0","1615455","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","939","html-keyboard-response","68","2.0.0","1616395","pognl2hldb7","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","1617197","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","996","html-keyboard-response","70","2.0.0","1618195","pognl2hldb7","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","71","2.0.0","1618998","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1207","html-keyboard-response","72","2.0.0","1620206","pognl2hldb7","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","73","2.0.0","1621009","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1513","html-keyboard-response","74","2.0.0","1622523","pognl2hldb7","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","75","2.0.0","1623326","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1204","html-keyboard-response","76","2.0.0","1624531","pognl2hldb7","<h1>Sugar</h1>","n","speed_game","Sugar","","","","s","false"
"","null","html-keyboard-response","77","2.0.0","1625335","pognl2hldb7","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","835","html-keyboard-response","78","2.0.0","1626171","pognl2hldb7","<h1>Sweet</h1>","n","speed_game","Sweet","","","","n","true"
"","null","html-keyboard-response","79","2.0.0","1626973","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1332","html-keyboard-response","80","2.0.0","1628307","pognl2hldb7","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","81","2.0.0","1629109","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","791","html-keyboard-response","82","2.0.0","1629901","pognl2hldb7","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","83","2.0.0","1630704","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1929","html-keyboard-response","84","2.0.0","1632635","pognl2hldb7","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","85","2.0.0","1633437","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2601","html-keyboard-response","86","2.0.0","1636039","pognl2hldb7","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","87","2.0.0","1636842","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","819","html-keyboard-response","88","2.0.0","1637662","pognl2hldb7","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","89","2.0.0","1638465","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","756","html-keyboard-response","90","2.0.0","1639222","pognl2hldb7","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","91","2.0.0","1640024","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1261","html-keyboard-response","92","2.0.0","1641287","pognl2hldb7","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","93","2.0.0","1642089","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1465","html-keyboard-response","94","2.0.0","1643555","pognl2hldb7","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","95","2.0.0","1644358","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","909","html-keyboard-response","96","2.0.0","1645269","pognl2hldb7","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1485","html-keyboard-response","97","2.0.0","1646755","pognl2hldb7","<h1>Touch</h1>","s","speed_game","Touch","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","1647557","pognl2hldb7","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2161","html-keyboard-response","99","2.0.0","1649720","pognl2hldb7","
      <h2>Game Results</h2>
      <p>Accuracy: 89%</p>
      <p>Average RT: 1305 ms</p>
      <p>Press any key to continue.</p>
    ","n","","","","","","",""
"","16850","survey-text","100","2.0.0","1666574","pognl2hldb7","","{""Q0"":""I don't know"",""Q1"":""tired"",""Q2"":""easy"",""Q3"":""no"",""Q4"":""no""}","","","","","","",""
