"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","6450","survey-likert","51","2.0.0","561411","pfnqe0os2au","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","2364","survey-likert","52","2.0.0","563779","pfnqe0os2au","","{""Q0"":3}","recognition","Needle","critical","3","[0]","",""
"","6820","survey-likert","53","2.0.0","570603","pfnqe0os2au","","{""Q0"":3}","recognition","Chair","critical","1","[0]","",""
"","4220","survey-likert","54","2.0.0","574826","pfnqe0os2au","","{""Q0"":1}","recognition","Table","studied","1","[0]","",""
"","2524","survey-likert","55","2.0.0","577352","pfnqe0os2au","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","3666","survey-likert","56","2.0.0","581021","pfnqe0os2au","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","2108","survey-likert","57","2.0.0","583131","pfnqe0os2au","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2242","survey-likert","58","2.0.0","585376","pfnqe0os2au","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","2463","survey-likert","59","2.0.0","587842","pfnqe0os2au","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","15549","survey-likert","60","2.0.0","603394","pfnqe0os2au","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","4209","html-keyboard-response","61","2.0.0","607605","pfnqe0os2au","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","Enter","","","","","","",""
"","2569","html-keyboard-response","62","2.0.0","610175","pfnqe0os2au","<h1>Rough</h1>","s","speed_game","Rough","","","","n","false"
"","null","html-keyboard-response","63","2.0.0","610978","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2495","html-keyboard-response","64","2.0.0","613474","pfnqe0os2au","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","65","2.0.0","614276","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","998","html-keyboard-response","66","2.0.0","615276","pfnqe0os2au","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","67","2.0.0","616082","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","3093","html-keyboard-response","68","2.0.0","619176","pfnqe0os2au","<h1>Sleep</h1>","s","speed_game","Sleep","","","","n","false"
"","null","html-keyboard-response","69","2.0.0","619983","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1360","html-keyboard-response","70","2.0.0","621345","pfnqe0os2au","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1860","html-keyboard-response","71","2.0.0","623206","pfnqe0os2au","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","72","2.0.0","624016","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1039","html-keyboard-response","73","2.0.0","625057","pfnqe0os2au","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","625864","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1321","html-keyboard-response","75","2.0.0","627187","pfnqe0os2au","<h1>Needle</h1>","s","speed_game","Needle","","","","n","false"
"","null","html-keyboard-response","76","2.0.0","627991","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1252","html-keyboard-response","77","2.0.0","629245","pfnqe0os2au","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","78","2.0.0","630050","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2403","html-keyboard-response","79","2.0.0","632455","pfnqe0os2au","<h1>Pin</h1>","n","speed_game","Pin","","","","s","false"
"","null","html-keyboard-response","80","2.0.0","633262","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","710","html-keyboard-response","81","2.0.0","633974","pfnqe0os2au","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","82","2.0.0","634779","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1705","html-keyboard-response","83","2.0.0","636486","pfnqe0os2au","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","84","2.0.0","637288","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1086","html-keyboard-response","85","2.0.0","638375","pfnqe0os2au","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","639184","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","989","html-keyboard-response","87","2.0.0","640174","pfnqe0os2au","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","88","2.0.0","640982","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","620","html-keyboard-response","89","2.0.0","641604","pfnqe0os2au","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","90","2.0.0","642411","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1464","html-keyboard-response","91","2.0.0","643876","pfnqe0os2au","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","92","2.0.0","644685","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","730","html-keyboard-response","93","2.0.0","645417","pfnqe0os2au","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","94","2.0.0","646220","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","735","html-keyboard-response","95","2.0.0","646956","pfnqe0os2au","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","647760","pfnqe0os2au","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","595","html-keyboard-response","97","2.0.0","648356","pfnqe0os2au","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","98","2.0.0","649170","pfnqe0os2au","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","3269","html-keyboard-response","99","2.0.0","652444","pfnqe0os2au","
      <h2>Game Results</h2>
      <p>Accuracy: 56%</p>
      <p>Average RT: 1426 ms</p>
      <p>Press any key to continue.</p>
    ","Enter","","","","","","",""
"","31140","survey-text","100","2.0.0","683596","pfnqe0os2au","","{""Q0"":""Memorization across different measures/modalities"",""Q1"":""Horrible lol "",""Q2"":""moderately challenging"",""Q3"":""no"",""Q4"":""very fun!""}","","","","","","",""
