"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","12591","html-keyboard-response","16","2.0.0","464893","pgjuv9ttdj8","<p>You will now receive another test.<p> 
      <p>Here you will be shown a series of words that you may have seen previously.<p> 
      <p>Your task is to rate your confidence of seeing these words on a 4 point scale<p>
      <p>Definitely new<p> 
      <p>Maybe new<p>
      <p>Maybe seen before<p>
      <p>Definitely seen before<p>
      <p>Press any key to continue<p> 
   ","j","","","","","","",""
"","8311","survey-likert","17","2.0.0","473205","pgjuv9ttdj8","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","3600","survey-likert","18","2.0.0","476806","pgjuv9ttdj8","","{""Q0"":1}","recognition","Snow","weakly related","2","[0]","",""
"","3183","survey-likert","19","2.0.0","479991","pgjuv9ttdj8","","{""Q0"":0}","recognition","Draw","unrelated","2","[0]","",""
"","3123","survey-likert","20","2.0.0","483116","pgjuv9ttdj8","","{""Q0"":3}","recognition","Mountain","critical","2","[0]","",""
"","5001","survey-likert","21","2.0.0","488118","pgjuv9ttdj8","","{""Q0"":2}","recognition","Car","unrelated","2","[0]","",""
"","2345","survey-likert","22","2.0.0","490464","pgjuv9ttdj8","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","3380","survey-likert","23","2.0.0","493845","pgjuv9ttdj8","","{""Q0"":3}","recognition","Hill","studied","2","[0]","",""
"","2590","survey-likert","24","2.0.0","496437","pgjuv9ttdj8","","{""Q0"":0}","recognition","Cherry","weakly related","6","[0]","",""
"","6514","survey-likert","25","2.0.0","502952","pgjuv9ttdj8","","{""Q0"":3}","recognition","Sugar","studied","6","[0]","",""
"","4035","survey-likert","26","2.0.0","506988","pgjuv9ttdj8","","{""Q0"":3}","recognition","Sweet","critical","6","[0]","",""
"","3429","survey-likert","27","2.0.0","510419","pgjuv9ttdj8","","{""Q0"":1}","recognition","Door","unrelated","6","[0]","",""
"","2807","survey-likert","28","2.0.0","513227","pgjuv9ttdj8","","{""Q0"":0}","recognition","Ghost","unrelated","6","[0]","",""
"","3502","survey-likert","29","2.0.0","516730","pgjuv9ttdj8","","{""Q0"":1}","recognition","Salty","weakly related","6","[0]","",""
"","2445","survey-likert","30","2.0.0","519175","pgjuv9ttdj8","","{""Q0"":3}","recognition","Sour","studied","6","[0]","",""
"","4692","survey-likert","31","2.0.0","523869","pgjuv9ttdj8","","{""Q0"":3}","recognition","Couch","studied","1","[0]","",""
"","2742","survey-likert","32","2.0.0","526612","pgjuv9ttdj8","","{""Q0"":3}","recognition","Cushion","weakly related","1","[0]","",""
"","3773","survey-likert","33","2.0.0","530386","pgjuv9ttdj8","","{""Q0"":1}","recognition","Floor","weakly related","1","[0]","",""
"","3215","survey-likert","34","2.0.0","533602","pgjuv9ttdj8","","{""Q0"":0}","recognition","Shoe","unrelated","1","[0]","",""
"","2490","survey-likert","35","2.0.0","536093","pgjuv9ttdj8","","{""Q0"":3}","recognition","Table","studied","1","[0]","",""
"","3525","survey-likert","36","2.0.0","539619","pgjuv9ttdj8","","{""Q0"":0}","recognition","Chair","critical","1","[0]","",""
"","2560","survey-likert","37","2.0.0","542180","pgjuv9ttdj8","","{""Q0"":1}","recognition","Ball","unrelated","1","[0]","",""
"","2325","survey-likert","38","2.0.0","544506","pgjuv9ttdj8","","{""Q0"":1}","recognition","Project","unrelated","4","[0]","",""
"","5048","survey-likert","39","2.0.0","549556","pgjuv9ttdj8","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2656","survey-likert","40","2.0.0","552213","pgjuv9ttdj8","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","5710","survey-likert","41","2.0.0","557925","pgjuv9ttdj8","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","2540","survey-likert","42","2.0.0","560466","pgjuv9ttdj8","","{""Q0"":0}","recognition","Spike","weakly related","4","[0]","",""
"","3011","survey-likert","43","2.0.0","563479","pgjuv9ttdj8","","{""Q0"":2}","recognition","Rough","critical","4","[0]","",""
"","2541","survey-likert","44","2.0.0","566021","pgjuv9ttdj8","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","2687","survey-likert","45","2.0.0","568709","pgjuv9ttdj8","","{""Q0"":3}","recognition","Sleep","critical","5","[0]","",""
"","4077","survey-likert","46","2.0.0","572788","pgjuv9ttdj8","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2750","survey-likert","47","2.0.0","575539","pgjuv9ttdj8","","{""Q0"":3}","recognition","Tired","studied","5","[0]","",""
"","4468","survey-likert","48","2.0.0","580008","pgjuv9ttdj8","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","2756","survey-likert","49","2.0.0","582765","pgjuv9ttdj8","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","6694","survey-likert","50","2.0.0","589460","pgjuv9ttdj8","","{""Q0"":1}","recognition","Calm","weakly related","5","[0]","",""
"","2559","survey-likert","51","2.0.0","592020","pgjuv9ttdj8","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","6839","survey-likert","52","2.0.0","598860","pgjuv9ttdj8","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","3189","survey-likert","53","2.0.0","602049","pgjuv9ttdj8","","{""Q0"":1}","recognition","Stitch","weakly related","3","[0]","",""
"","3118","survey-likert","54","2.0.0","605168","pgjuv9ttdj8","","{""Q0"":0}","recognition","Stop","unrelated","3","[0]","",""
"","3506","survey-likert","55","2.0.0","608675","pgjuv9ttdj8","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","2770","survey-likert","56","2.0.0","611446","pgjuv9ttdj8","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","3253","survey-likert","57","2.0.0","614700","pgjuv9ttdj8","","{""Q0"":1}","recognition","Splinter","weakly related","3","[0]","",""
"","2428","survey-likert","58","2.0.0","617129","pgjuv9ttdj8","","{""Q0"":1}","recognition","Fast","unrelated","3","[0]","",""
"","3098","survey-likert","59","2.0.0","620229","pgjuv9ttdj8","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","17406","survey-likert","60","2.0.0","637636","pgjuv9ttdj8","","{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","9905","html-keyboard-response","61","2.0.0","647543","pgjuv9ttdj8","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","j","","","","","","",""
"","1802","html-keyboard-response","62","2.0.0","649346","pgjuv9ttdj8","<h1>Bed</h1>","s","speed_game","Bed","","","","s","true"
"","null","html-keyboard-response","63","2.0.0","650163","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1426","html-keyboard-response","64","2.0.0","651589","pgjuv9ttdj8","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","65","2.0.0","652390","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","949","html-keyboard-response","66","2.0.0","653340","pgjuv9ttdj8","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","67","2.0.0","654142","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","943","html-keyboard-response","68","2.0.0","655086","pgjuv9ttdj8","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","69","2.0.0","655887","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","972","html-keyboard-response","70","2.0.0","656860","pgjuv9ttdj8","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1013","html-keyboard-response","71","2.0.0","657873","pgjuv9ttdj8","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","72","2.0.0","658675","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","893","html-keyboard-response","73","2.0.0","659569","pgjuv9ttdj8","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","74","2.0.0","660372","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","968","html-keyboard-response","75","2.0.0","661341","pgjuv9ttdj8","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","76","2.0.0","662142","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","911","html-keyboard-response","77","2.0.0","663054","pgjuv9ttdj8","<h1>Hill</h1>","s","speed_game","Hill","","","","s","true"
"","null","html-keyboard-response","78","2.0.0","663856","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","859","html-keyboard-response","79","2.0.0","664715","pgjuv9ttdj8","<h1>Tired</h1>","s","speed_game","Tired","","","","s","true"
"","null","html-keyboard-response","80","2.0.0","665517","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1003","html-keyboard-response","81","2.0.0","666521","pgjuv9ttdj8","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","82","2.0.0","667326","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","838","html-keyboard-response","83","2.0.0","668165","pgjuv9ttdj8","<h1>Mountain</h1>","s","speed_game","Mountain","","","","n","false"
"","null","html-keyboard-response","84","2.0.0","668967","pgjuv9ttdj8","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2253","html-keyboard-response","85","2.0.0","671221","pgjuv9ttdj8","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","86","2.0.0","672023","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1825","html-keyboard-response","87","2.0.0","673849","pgjuv9ttdj8","<h1>Pin</h1>","s","speed_game","Pin","","","","s","true"
"","null","html-keyboard-response","88","2.0.0","674651","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","875","html-keyboard-response","89","2.0.0","675527","pgjuv9ttdj8","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","90","2.0.0","676328","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","768","html-keyboard-response","91","2.0.0","677097","pgjuv9ttdj8","<h1>Sweet</h1>","s","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","92","2.0.0","677899","pgjuv9ttdj8","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","2457","html-keyboard-response","93","2.0.0","680357","pgjuv9ttdj8","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","94","2.0.0","681158","pgjuv9ttdj8","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","985","html-keyboard-response","95","2.0.0","682144","pgjuv9ttdj8","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","682945","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1290","html-keyboard-response","97","2.0.0","684237","pgjuv9ttdj8","<h1>Chair</h1>","n","speed_game","Chair","","","","n","true"
"","null","html-keyboard-response","98","2.0.0","685038","pgjuv9ttdj8","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2919","html-keyboard-response","99","2.0.0","687958","pgjuv9ttdj8","
      <h2>Game Results</h2>
      <p>Accuracy: 83%</p>
      <p>Average RT: 1225 ms</p>
      <p>Press any key to continue.</p>
    ","[","","","","","","",""
"","62834","survey-text","100","2.0.0","750800","pgjuv9ttdj8","","{""Q0"":""word association and falsely remembering associated words"",""Q1"":""Neutral"",""Q2"":""Moderately challenging, because I don't have a very good short-term memory"",""Q3"":""No"",""Q4"":""No""}","","","","","","",""
