"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","stimulus","response","task","word","condition","list","question_order","correct_answer","correct"
"","2541","survey-likert","31","2.0.0","515096","pap1wkm8ouu","","{""Q0"":2}","recognition","Spike","weakly related","4","[0]","",""
"","2733","survey-likert","32","2.0.0","517840","pap1wkm8ouu","","{""Q0"":0}","recognition","Chalk","weakly related","4","[0]","",""
"","2962","survey-likert","33","2.0.0","520809","pap1wkm8ouu","","{""Q0"":3}","recognition","Smooth","studied","4","[0]","",""
"","2845","survey-likert","34","2.0.0","523664","pap1wkm8ouu","","{""Q0"":0}","recognition","Key","unrelated","4","[0]","",""
"","4488","survey-likert","35","2.0.0","528164","pap1wkm8ouu","","{""Q0"":0}","recognition","Project","unrelated","4","[0]","",""
"","1627","survey-likert","36","2.0.0","529801","pap1wkm8ouu","","{""Q0"":0}","recognition","Touch","studied","4","[0]","",""
"","1707","survey-likert","37","2.0.0","531518","pap1wkm8ouu","","{""Q0"":3}","recognition","Rough","critical","4","[0]","",""
"","3905","survey-likert","38","2.0.0","535432","pap1wkm8ouu","","{""Q0"":0}","recognition","Click: Definitely New","attention_check","none","[0]","",""
"","3814","survey-likert","39","2.0.0","539256","pap1wkm8ouu","","{""Q0"":2}","recognition","Stop","unrelated","3","[0]","",""
"","1821","survey-likert","40","2.0.0","541087","pap1wkm8ouu","","{""Q0"":3}","recognition","Thread","studied","3","[0]","",""
"","1604","survey-likert","41","2.0.0","542699","pap1wkm8ouu","","{""Q0"":0}","recognition","Splinter","weakly related","3","[0]","",""
"","2399","survey-likert","42","2.0.0","545108","pap1wkm8ouu","","{""Q0"":2}","recognition","Stitch","weakly related","3","[0]","",""
"","1790","survey-likert","43","2.0.0","546907","pap1wkm8ouu","","{""Q0"":3}","recognition","Pin","studied","3","[0]","",""
"","1444","survey-likert","44","2.0.0","548361","pap1wkm8ouu","","{""Q0"":0}","recognition","Fast","unrelated","3","[0]","",""
"","4002","survey-likert","45","2.0.0","552373","pap1wkm8ouu","","{""Q0"":0}","recognition","Needle","critical","3","[0]","",""
"","2255","survey-likert","46","2.0.0","554640","pap1wkm8ouu","","{""Q0"":0}","recognition","Mountain","critical","2","[0]","",""
"","3108","survey-likert","47","2.0.0","557757","pap1wkm8ouu","","{""Q0"":1}","recognition","Draw","unrelated","2","[0]","",""
"","2763","survey-likert","48","2.0.0","560530","pap1wkm8ouu","","{""Q0"":0}","recognition","Car","unrelated","2","[0]","",""
"","2536","survey-likert","49","2.0.0","563074","pap1wkm8ouu","","{""Q0"":0}","recognition","Hill","studied","2","[0]","",""
"","1952","survey-likert","50","2.0.0","565038","pap1wkm8ouu","","{""Q0"":0}","recognition","Snow","weakly related","2","[0]","",""
"","2426","survey-likert","51","2.0.0","567474","pap1wkm8ouu","","{""Q0"":3}","recognition","Peak","studied","2","[0]","",""
"","2266","survey-likert","52","2.0.0","569749","pap1wkm8ouu","","{""Q0"":3}","recognition","Hike","weakly related","2","[0]","",""
"","1707","survey-likert","53","2.0.0","571467","pap1wkm8ouu","","{""Q0"":0}","recognition","Fish","unrelated","5","[0]","",""
"","5745","survey-likert","54","2.0.0","577222","pap1wkm8ouu","","{""Q0"":0}","recognition","Tired","studied","5","[0]","",""
"","1772","survey-likert","55","2.0.0","579003","pap1wkm8ouu","","{""Q0"":0}","recognition","Calm","weakly related","5","[0]","",""
"","2053","survey-likert","56","2.0.0","581063","pap1wkm8ouu","","{""Q0"":0}","recognition","Sleep","critical","5","[0]","",""
"","2360","survey-likert","57","2.0.0","583432","pap1wkm8ouu","","{""Q0"":0}","recognition","Coma","weakly related","5","[0]","",""
"","2739","survey-likert","58","2.0.0","586179","pap1wkm8ouu","","{""Q0"":3}","recognition","Bed","studied","5","[0]","",""
"","3353","survey-likert","59","2.0.0","589543","pap1wkm8ouu","","{""Q0"":0}","recognition","Chess","unrelated","5","[0]","",""
"","12139","survey-likert","60","2.0.0","601690","pap1wkm8ouu","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":0}","","","","","[0,1,2,3,4,5]","",""
"","3940","html-keyboard-response","61","2.0.0","605635","pap1wkm8ouu","
    <h2>Speed Memory Game</h2>
    <p>Press <strong>S</strong> if the word was studied.</p>
    <p>Press <strong>N</strong> if it was NOT studied.</p>
    <p>Respond as quickly as possible. (Please note it may be case sensitive)</p>
    <p>Press any key to begin.</p>
  ","CapsLock","","","","","","",""
"","1969","html-keyboard-response","62","2.0.0","607607","pap1wkm8ouu","<h1>Sweet</h1>","S","speed_game","Sweet","","","","n","false"
"","null","html-keyboard-response","63","2.0.0","608415","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","3253","html-keyboard-response","64","2.0.0","611671","pap1wkm8ouu","<h1>Rough</h1>","n","speed_game","Rough","","","","n","true"
"","null","html-keyboard-response","65","2.0.0","612478","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","688","html-keyboard-response","66","2.0.0","613171","pap1wkm8ouu","<h1>Sleep</h1>","n","speed_game","Sleep","","","","n","true"
"","null","html-keyboard-response","67","2.0.0","613980","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","2335","html-keyboard-response","68","2.0.0","616317","pap1wkm8ouu","<h1>Thread</h1>","s","speed_game","Thread","","","","s","true"
"","null","html-keyboard-response","69","2.0.0","617123","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1396","html-keyboard-response","70","2.0.0","618521","pap1wkm8ouu","<h1>Smooth</h1>","s","speed_game","Smooth","","","","s","true"
"","null","html-keyboard-response","71","2.0.0","619325","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1237","html-keyboard-response","72","2.0.0","620564","pap1wkm8ouu","<h1>Peak</h1>","s","speed_game","Peak","","","","s","true"
"","null","html-keyboard-response","73","2.0.0","621373","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","918","html-keyboard-response","74","2.0.0","622296","pap1wkm8ouu","<h1>Mountain</h1>","n","speed_game","Mountain","","","","n","true"
"","null","html-keyboard-response","75","2.0.0","623100","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1380","html-keyboard-response","76","2.0.0","624484","pap1wkm8ouu","<h1>Couch</h1>","s","speed_game","Couch","","","","s","true"
"","null","html-keyboard-response","77","2.0.0","625287","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1004","html-keyboard-response","78","2.0.0","626295","pap1wkm8ouu","<h1>Chair</h1>","s","speed_game","Chair","","","","n","false"
"","null","html-keyboard-response","79","2.0.0","627105","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1411","html-keyboard-response","80","2.0.0","628518","pap1wkm8ouu","<h1>Touch</h1>","n","speed_game","Touch","","","","s","false"
"","null","html-keyboard-response","81","2.0.0","629330","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1014","html-keyboard-response","82","2.0.0","630347","pap1wkm8ouu","<h1>Pin</h1>","n","speed_game","Pin","","","","s","false"
"","null","html-keyboard-response","83","2.0.0","631154","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","757","html-keyboard-response","84","2.0.0","631914","pap1wkm8ouu","<h1>Bed</h1>","n","speed_game","Bed","","","","s","false"
"","null","html-keyboard-response","85","2.0.0","632720","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1792","html-keyboard-response","86","2.0.0","634516","pap1wkm8ouu","<h1>Tired</h1>","n","speed_game","Tired","","","","s","false"
"","null","html-keyboard-response","87","2.0.0","635321","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1205","html-keyboard-response","88","2.0.0","636529","pap1wkm8ouu","<h1>Sugar</h1>","s","speed_game","Sugar","","","","s","true"
"","null","html-keyboard-response","89","2.0.0","637339","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","853","html-keyboard-response","90","2.0.0","638195","pap1wkm8ouu","<h1>Click N</h1>","n","speed_attention_check","","","","","","true"
"","1826","html-keyboard-response","91","2.0.0","640024","pap1wkm8ouu","<h1>Hill</h1>","n","speed_game","Hill","","","","s","false"
"","null","html-keyboard-response","92","2.0.0","640832","pap1wkm8ouu","<h2 style='color:red;'>Wrong </h2>","null","","","","","","",""
"","1022","html-keyboard-response","93","2.0.0","641859","pap1wkm8ouu","<h1>Needle</h1>","n","speed_game","Needle","","","","n","true"
"","null","html-keyboard-response","94","2.0.0","642666","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","1049","html-keyboard-response","95","2.0.0","643717","pap1wkm8ouu","<h1>Table</h1>","s","speed_game","Table","","","","s","true"
"","null","html-keyboard-response","96","2.0.0","644534","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","763","html-keyboard-response","97","2.0.0","645302","pap1wkm8ouu","<h1>Sour</h1>","s","speed_game","Sour","","","","s","true"
"","null","html-keyboard-response","98","2.0.0","646119","pap1wkm8ouu","<h2 style='color:green;'>Correct! </h2>","null","","","","","","",""
"","4010","html-keyboard-response","99","2.0.0","650136","pap1wkm8ouu","
      <h2>Game Results</h2>
      <p>Accuracy: 61%</p>
      <p>Average RT: 1390 ms</p>
      <p>Press any key to continue.</p>
    ","m","","","","","","",""
"","93690","survey-text","100","2.0.0","743844","pap1wkm8ouu","","{""Q0"":""This experiment was about recalling words that were related/similar in meaning to those in a list."",""Q1"":""I felt really tired because I had to expand my working-memory capacity"",""Q2"":""They were moderately challenging because I do not regularly train my working memory."",""Q3"":""No technical issues"",""Q4"":""Some of the experiments already gave me the answer""}","","","","","","",""
